lon,lat,co,nh3,no2,bc,pm25,pm10,so2,oc,voc
98.92526727,24.35108148,32.66000671,0.067349216,2.054607049,0.318960053,1.538711276,2.176173142,2.20541447,0.31121082,12.56326451
99.27928891,24.3629758,854.8282379,0.62265817,48.64073977,0.537066319,17.93243573,31.16423198,68.69594839,0.519714158,61.65934123
99.6333931,24.37379035,164.1684706,0.096503336,9.829898971,0.407591294,4.315093047,7.195303274,12.11707551,0.404348812,17.86139645
99.98757202,24.38352471,299.7742007,2.42867896,41.3294823,1.683939412,18.96682996,25.27264743,50.50896664,1.453862508,136.096699
100.3418178,24.39217846,161.387111,1.216942795,21.00857668,0.972462894,9.948670328,13.29884873,25.63117737,0.856422917,71.53331273
100.6961227,24.39975127,91.00782183,0.765823887,12.93653201,0.490459194,5.840958513,7.769557061,15.8254992,0.41814694,46.23579242
101.0504787,24.40624282,97.19811122,0.777968925,13.27077188,0.552885132,6.122710184,8.162794398,16.21434049,0.479105396,50.81293425
101.404878,24.41165285,12.70440035,0.004742959,0.412475936,0.142801587,0.520089938,0.738947315,0.451704045,0.14153368,3.515832494
101.7593128,24.41598113,87.79781108,0.712051161,12.11078675,0.492663892,5.556404551,7.403496644,14.80314738,0.425216044,38.34206351
102.1137751,24.4192275,336.3814151,1.323176433,53.95396023,2.147938815,20.88551106,31.59393085,43.4455524,2.036141187,88.33557752
102.4682572,24.42139182,4978.461703,25.25346088,542.4397062,21.38673292,243.1824127,343.4358365,652.9281859,19.07976966,1348.901992
102.8227511,24.422474,3339.218633,19.59645754,372.7391481,12.72640449,171.8429397,236.8854998,476.0746552,10.94626271,1011.86309
103.1772489,24.422474,706.8035993,5.033042696,112.5453172,3.834184687,72.09665794,98.83572745,116.1687202,3.457234859,270.8969599
103.5317428,24.42139182,972.8338722,6.943266268,182.3398237,4.553565265,103.6412017,144.8310835,168.6812842,4.059819146,374.1213993
103.8862249,24.4192275,68.62276332,0.236548761,10.40649139,0.478139792,4.143138797,6.246711115,7.714679021,0.45784372,21.7817926
104.2406872,24.41598113,41.9025829,0.278170809,4.940057419,0.279944094,2.474900415,3.326494069,6.007344693,0.253078589,20.0783094
104.595122,24.41165285,11.06018555,0,0.27478689,0.113184865,0.398781291,0.584744907,0.285643767,0.11145542,3.754938178
104.9495213,24.40624282,37.6337272,0.283208393,4.856078186,0.208793678,2.264485938,3.042414909,5.921799872,0.180506871,19.26386497
105.3038773,24.39975127,38.1912553,0.312097476,5.227353252,0.175341675,2.314115561,3.112429803,6.386041114,0.143212085,20.19332385
105.6581822,24.39217846,9.00611126,0,0.158572104,0.059104151,0.226384947,0.371884973,0.147198752,0.055399395,1.806048009
106.012428,24.38352471,24.49293105,0.050646761,2.763580773,0.12390999,1.726404513,2.292475201,2.386883148,0.115020714,17.32418112
106.3666069,24.37379035,90.4754493,0.183043338,13.56525005,0.398031038,6.932339769,9.611248371,10.24762241,0.37133885,54.79708575
106.7207111,24.3629758,153.5333636,0.18091556,34.16316203,0.500420505,12.10651378,19.10732099,20.03479609,0.484171299,62.55570907
