FID,X,Y,HNO3,N2O5,NO2,HONO,NO,H2O2,O3,OH,FORM,ISOP,TERP,SO2,NH3,PM25_SO4,PM25_NO3,PM25_NH4,PM25_OC,PM25_TOT
5032,136.5,34.5,0.49820256,0.0010116193,0.09796466,0.00084697077,0.015897501,0.57931435,36.471806,4.7966114e-05,0.27226642,8.117376e-08,6.5630695e-11,0.07376089,0.12385511,1.2039746,0.1569913,0.23676698,0.9566811,4.912881
5033,137.5,34.5,0.46219075,0.0007209555,0.08663789,0.00074449537,0.015193657,0.58631897,36.317013,4.898072e-05,0.27303177,1.0030615e-07,9.2959685e-12,0.06906037,0.11818742,1.2008452,0.14187697,0.2288638,0.94171923,4.848057
5034,138.5,34.5,0.42606786,0.00054347795,0.07831074,0.0006719768,0.014327599,0.59532523,36.174953,4.9072758e-05,0.27561828,1.4887792e-07,1.3302958e-12,0.06418742,0.11009566,1.1964513,0.12649804,0.22050928,0.9001969,4.727274
5035,139.5,34.5,0.39736694,0.00046558207,0.07298641,0.0006162763,0.012449814,0.60866266,36.03645,4.883841e-05,0.2799827,2.2105502e-07,1.9419431e-13,0.060314767,0.10196174,1.1962209,0.11427485,0.21437725,0.861831,4.6364784
5036,140.5,34.5,0.36798048,0.00042227373,0.069022395,0.00053799426,0.009732647,0.6177195,35.8914,4.896122e-05,0.28405136,3.2895863e-07,4.134101e-14,0.057497866,0.0948522,1.19167,0.10386266,0.2059269,0.825892,4.543365
5037,141.5,34.5,0.3325016,0.0004011429,0.06447716,0.0005041918,0.008954538,0.6218668,35.580334,4.9511204e-05,0.28693402,5.0987137e-07,5.0794143e-14,0.05613569,0.08870788,1.1662221,0.09388849,0.1894087,0.7570311,4.3483996
5038,142.5,34.5,0.28615704,0.0003688085,0.060781274,0.00046312643,0.0075274725,0.61929226,35.05467,5.041629e-05,0.28798264,8.639441e-07,1.6317164e-13,0.05437299,0.08432373,1.133038,0.08209615,0.16457452,0.65821093,4.074827
5039,143.5,34.5,0.22622585,0.00031105743,0.0591971,0.00039434587,0.006313302,0.60212815,34.023502,5.012907e-05,0.2849883,1.8595118e-06,6.09898e-13,0.052425425,0.087104015,1.1140779,0.06727428,0.13329516,0.5390906,3.7769623
5040,0.5,35.5,0.011385334,3.0163217e-05,0.019545522,0.002226366,0.0032553768,0.40303177,19.257998,2.579481e-05,0.20598583,8.003986e-07,2.0040854e-13,0.028541252,0.080751956,0.9082961,0.03124764,0.043534108,0.104095764,2.5651503
5041,1.5,35.5,0.010326742,2.977179e-05,0.0149764735,0.001864167,0.002759532,0.39181274,18.353315,2.3723505e-05,0.1959502,1.6338647e-07,1.8115492e-14,0.024609156,0.074635044,0.8647244,0.03117873,0.052006718,0.10411322,2.4475527
5042,2.5,35.5,0.009673582,2.7564574e-05,0.01224857,0.0018380848,0.0024407408,0.3809203,17.616297,2.23663e-05,0.18546858,5.4180937e-08,2.755031e-15,0.022219218,0.06912867,0.8309872,0.029801562,0.055207983,0.10277791,2.343389
5043,3.5,35.5,0.009754395,3.28511e-05,0.011588724,0.0015201028,0.0022488532,0.3811439,17.579334,2.1900943e-05,0.18134403,3.4969087e-08,7.6783076e-16,0.021286463,0.067661986,0.81028664,0.029435717,0.05666065,0.102027826,2.2914326
5044,4.5,35.5,0.00965333,3.0960193e-05,0.010770508,0.0014326291,0.0020977692,0.36794776,17.257833,2.149246e-05,0.17499375,2.610951e-08,3.3528473e-16,0.020458747,0.06468192,0.7884537,0.029046662,0.05611817,0.100015216,2.2317624
5045,5.5,35.5,0.009495658,2.5973999e-05,0.010033689,0.0015225166,0.0020136284,0.3490145,16.930094,2.1235739e-05,0.17008947,1.836577e-08,1.7623493e-16,0.019537631,0.062127918,0.77441305,0.028696282,0.056132894,0.09874344,2.1934438
5046,6.5,35.5,0.009640464,2.7790269e-05,0.010303695,0.0013999229,0.0019866084,0.334528,16.970999,2.109049e-05,0.16924575,1.3677397e-08,9.017816e-17,0.019163687,0.06346141,0.76658326,0.029259104,0.056620117,0.09837954,2.1853747
5047,7.5,35.5,0.010042803,3.2514232e-05,0.010619702,0.0012487154,0.001999117,0.33269298,17.114288,2.1363801e-05,0.16886151,1.07246185e-08,4.1893317e-17,0.018537173,0.065152794,0.7570488,0.029263122,0.056905173,0.09790317,2.164347
5048,8.5,35.5,0.01032719,3.271231e-05,0.010633307,0.0012781014,0.0020060176,0.3214692,16.911264,2.1370037e-05,0.16585682,8.580811e-09,1.7898077e-17,0.017691953,0.063975014,0.74593675,0.02915228,0.05795766,0.097315036,2.1419148
5049,9.5,35.5,0.0106274085,3.3201824e-05,0.010633477,0.0012655922,0.002015901,0.31267837,16.779448,2.1460413e-05,0.16359484,6.7361574e-09,7.34863e-18,0.016792526,0.062372196,0.73026973,0.028420318,0.058736235,0.09624998,2.103648
5050,10.5,35.5,0.011037236,3.414966e-05,0.010756748,0.0012297354,0.002023504,0.30468577,16.727104,2.1364005e-05,0.16256195,5.0762283e-09,3.396891e-18,0.015845476,0.06138226,0.7184215,0.027527215,0.059941277,0.095893465,2.0765648
5051,11.5,35.5,0.012156264,4.607867e-05,0.011424169,0.0010062159,0.0020464605,0.31468147,17.343418,2.1610793e-05,0.168813,3.2230099e-09,1.6375014e-18,0.015771162,0.06270502,0.7106709,0.027404878,0.06041675,0.09633195,2.0681455
5052,12.5,35.5,0.012753427,4.2614567e-05,0.011151075,0.0010500249,0.002036382,0.30317387,17.06963,2.1519656e-05,0.1652204,1.998856e-09,1.6166941e-18,0.01490716,0.059862264,0.69198203,0.02663403,0.060367197,0.095346995,2.0242293
5053,13.5,35.5,0.013532432,3.6359022e-05,0.010797676,0.0011788754,0.002051895,0.29181957,16.889801,2.2119482e-05,0.16269653,1.049487e-09,5.940143e-18,0.013648959,0.056159247,0.676078,0.02644372,0.06240665,0.09479792,1.9956979
5054,14.5,35.5,0.014907326,4.146463e-05,0.0111274505,0.001187241,0.0021114622,0.29532483,17.249086,2.3028599e-05,0.16412717,4.1185425e-10,3.635832e-17,0.011987105,0.05793118,0.6443453,0.02518805,0.06138938,0.09297313,1.9215966
5055,15.5,35.5,0.017480653,5.7580015e-05,0.01276941,0.001138576,0.002280839,0.30786532,18.381283,2.5157597e-05,0.17082645,1.2661014e-10,1.0576234e-16,0.010545829,0.06217118,0.618583,0.02521308,0.062340107,0.09304104,1.8869188
5056,16.5,35.5,0.019757507,6.0661663e-05,0.014352779,0.0012911024,0.0024982977,0.30626413,19.202991,2.6785781e-05,0.17206708,5.4057227e-11,1.2567495e-15,0.009472028,0.065088436,0.60679275,0.025555402,0.06492317,0.09526506,1.8995924
5057,17.5,35.5,0.022347163,7.3825955e-05,0.01610757,0.001233571,0.0026757908,0.31969178,20.33102,2.835047e-05,0.1791928,1.4707457e-10,2.1413831e-14,0.00908566,0.06981215,0.6039497,0.026094023,0.06684755,0.09769884,1.9227685
5058,18.5,35.5,0.023552297,7.222155e-05,0.017356595,0.0014411717,0.0028045839,0.30980405,20.787748,2.84108e-05,0.17632867,1.4008679e-09,5.4446026e-13,0.008716641,0.070131384,0.6139676,0.026904352,0.069926664,0.102740884,1.9962933
5059,19.5,35.5,0.024682477,7.1526054e-05,0.017420689,0.0015423505,0.002854766,0.31860775,21.024292,2.9277457e-05,0.17641042,5.4571556e-09,3.2437627e-12,0.008483986,0.069633216,0.6123726,0.026774338,0.07107793,0.10389096,2.0032575
5060,20.5,35.5,0.024062676,7.4349075e-05,0.016748944,0.001654894,0.0028356174,0.32102934,21.117,3.078291e-05,0.17987077,1.1114417e-08,4.426538e-12,0.008254344,0.067042485,0.5912873,0.02549665,0.06920466,0.09992163,1.9204605
5061,21.5,35.5,0.023445215,6.2962186e-05,0.016258921,0.0017921474,0.002819735,0.3126295,20.858858,3.0803974e-05,0.17504922,6.255451e-08,4.474187e-11,0.008060383,0.06983414,0.556598,0.024248464,0.06393163,0.09324852,1.798943
5062,22.5,35.5,0.023881625,7.7017554e-05,0.017634952,0.0017793461,0.0030864642,0.32819167,22.954338,3.27019e-05,0.17425275,3.11886e-07,5.164019e-10,0.008813361,0.077049695,0.5961438,0.026117727,0.069445364,0.10215746,1.9413834
5063,23.5,35.5,0.027008444,0.0001374207,0.020108907,0.0013937566,0.0032765905,0.35962105,27.57357,3.5507055e-05,0.16785972,6.453906e-07,2.875013e-09,0.010885211,0.08252678,0.60220605,0.02842194,0.073321015,0.108076245,2.01487
5064,24.5,35.5,0.03575206,0.00019695463,0.021533703,0.001088469,0.0034240892,0.41581488,31.461658,3.8827693e-05,0.16340452,8.707014e-07,1.2416095e-08,0.013257782,0.09862072,0.5887866,0.030432668,0.07142897,0.11029888,2.024868
5065,25.5,35.5,0.040842455,0.00019899315,0.022304991,0.00095318904,0.0034226666,0.39515206,34.49291,3.908224e-05,0.14183325,1.0510956e-06,5.910756e-08,0.01467393,0.11219479,0.53496075,0.029266927,0.064200975,0.1036431,1.8899302
5066,26.5,35.5,0.044320468,0.00021872732,0.017146122,0.00037804825,0.003337871,0.41914922,39.432697,4.718406e-05,0.1194339,1.0179709e-06,1.00335555e-07,0.017044567,0.13311824,0.5381334,0.050885916,0.07200594,0.10876365,1.9767103
5067,27.5,35.5,0.027629659,0.00039558997,0.012779049,5.9545506e-05,0.0034064539,0.62894994,42.7161,6.0853767e-05,0.11361559,4.2201006e-07,6.0992754e-08,0.020766493,0.114832155,0.52131027,0.14324304,0.0995311,0.110869385,2.106645
5068,28.5,35.5,0.010116447,0.00047516302,0.012072725,5.7548164e-05,0.0034794628,0.5933024,43.196774,5.9262322e-05,0.100895956,5.743844e-07,9.0502816e-08,0.020341678,0.08038386,0.5672318,0.24053517,0.14180438,0.124185406,2.450469
5069,29.5,35.5,0.026392825,0.00053770014,0.01938186,0.00038095345,0.004077756,0.5358547,43.233364,6.075817e-05,0.10290279,9.988638e-06,1.3085139e-06,0.018768841,0.12276567,0.44516122,0.16027138,0.09763756,0.09901001,1.8778412
5070,30.5,35.5,0.025601573,0.0005521832,0.020333795,0.0003237691,0.004237971,0.5372955,44.902916,6.3391075e-05,0.1009067,8.585585e-06,1.2235489e-06,0.018849846,0.123191625,0.48757952,0.18828356,0.11200818,0.109620415,2.0840445
5071,31.5,35.5,0.014501477,0.0006093419,0.022822361,0.00019823063,0.005098467,0.5124382,44.749493,6.591143e-05,0.09858496,6.9105226e-06,1.0451889e-06,0.018575331,0.101343885,0.5486853,0.23576787,0.13753062,0.12461746,2.3878005
5072,32.5,35.5,0.017493194,0.0008295223,0.035997793,0.0008678323,0.0056049577,0.4730012,43.566174,6.432345e-05,0.10246242,7.798178e-06,1.0759758e-06,0.017288081,0.11026628,0.48590025,0.20464133,0.11945042,0.11099807,2.1033998
5073,33.5,35.5,0.011545066,0.00071524,0.031798746,0.00047073717,0.0058760466,0.49158445,44.01791,6.360379e-05,0.10486642,4.959725e-06,7.376046e-07,0.01708382,0.09488178,0.4889643,0.21100129,0.1244417,0.111342385,2.1145215
5074,34.5,35.5,0.011584792,0.0010677037,0.07353901,0.0013506542,0.009213111,0.41030824,43.765915,6.5315224e-05,0.11067663,1.0472694e-05,1.5287637e-06,0.016420659,0.10254804,0.5122365,0.2006962,0.124137774,0.11610181,2.1668088
5075,35.5,35.5,0.01425859,0.0015041196,0.06928505,0.0017203151,0.0076970174,0.36283574,42.66171,5.9764032e-05,0.10847481,2.1590262e-05,2.9452244e-06,0.015196547,0.12302404,0.4431538,0.1697434,0.10314913,0.103050336,1.8783767
5076,36.5,35.5,0.018651176,0.0007657803,0.01794537,0.00031166256,0.004299102,0.408819,43.465694,5.2858068e-05,0.102137245,3.965925e-06,5.045964e-07,0.015644314,0.088016376,0.45144632,0.16495262,0.099917784,0.10338995,1.9034673
5077,37.5,35.5,0.016946906,0.00075764547,0.018970918,0.00035371693,0.0037619194,0.40922374,43.506596,4.4374003e-05,0.09908866,6.0064576e-06,7.6795936e-07,0.015382838,0.093090944,0.5084026,0.18042395,0.11127216,0.11492498,2.1277387
5078,38.5,35.5,0.017296601,0.0014557643,0.07165935,0.0015948132,0.0073356074,0.37578094,41.99804,4.6277517e-05,0.10075301,3.4847784e-05,4.7351023e-06,0.014324109,0.13995425,0.5027373,0.16241735,0.10485579,0.11578884,2.0803907
5079,39.5,35.5,0.019295964,0.0022417083,0.120338984,0.0023683265,0.01076893,0.33220768,40.76098,6.0781436e-05,0.10740415,3.111491e-05,3.7447837e-06,0.012258524,0.12863591,0.38330925,0.1295782,0.08121158,0.090193875,1.5935401
5080,40.5,35.5,0.019822653,0.0016549954,0.0626163,0.0010847483,0.008446667,0.31974453,40.89534,4.9819835e-05,0.109175436,1.1870451e-05,1.3729986e-06,0.012472301,0.10570873,0.3642462,0.116415724,0.07514817,0.08389927,1.4975481
5081,41.5,35.5,0.019905249,0.0013209812,0.037720248,0.0005751694,0.006132091,0.31946978,40.70374,4.020136e-05,0.110435694,4.5785027e-06,4.259605e-07,0.012646527,0.08903783,0.41583094,0.12163833,0.08214489,0.09338813,1.6849847
5082,42.5,35.5,0.022741744,0.0013425122,0.08049227,0.0010919132,0.008626187,0.28121546,41.35657,4.2984644e-05,0.110488236,1.3794084e-05,1.8906163e-06,0.013016528,0.11214412,0.42533967,0.103614725,0.076559655,0.09544386,1.6912054
5083,43.5,35.5,0.019734792,0.0028338816,0.15867867,0.0026012613,0.014084697,0.255775,39.94561,5.0877075e-05,0.11410216,5.3401505e-05,7.0234773e-06,0.0120449625,0.19520563,0.5377301,0.118434355,0.09350643,0.12380095,2.1235902
5084,44.5,35.5,0.019592993,0.003208708,0.12505743,0.0026551804,0.013085798,0.31059456,36.710617,5.756712e-05,0.11666757,2.4943158e-05,2.531983e-06,0.00916701,0.12120528,0.3726916,0.08730618,0.06702987,0.08824082,1.46233
5085,45.5,35.5,0.016069077,0.0034543702,0.109143555,0.004009055,0.011814516,0.25176626,33.385418,6.575928e-05,0.119495586,3.1901887e-05,3.0388326e-06,0.0062792334,0.13181761,0.2847886,0.0648918,0.05210179,0.0736093,1.1057717
5086,46.5,35.5,0.014811473,0.0013132584,0.05611617,0.0049693636,0.006624945,0.23618141,32.168983,6.1928215e-05,0.11983518,3.8730082e-05,4.540357e-06,0.0065076584,0.13918069,0.32292816,0.05977358,0.05621263,0.07980388,1.2175859
5087,47.5,35.5,0.016796717,0.0008062217,0.04321771,0.004325984,0.005396339,0.23065783,32.13769,6.2423875e-05,0.119310275,3.174723e-05,3.900711e-06,0.005592263,0.12652078,0.32238692,0.045774594,0.052597813,0.07718607,1.1733409
5088,48.5,35.5,0.018068645,0.00070987636,0.03300156,0.0040066466,0.0043518525,0.1938616,29.83954,5.4815995e-05,0.11183171,9.866034e-06,6.570645e-07,0.0047425386,0.07612688,0.28736123,0.02601173,0.042877786,0.066528484,0.9989695
5089,49.5,35.5,0.024782633,0.0006295436,0.029563205,0.0034753561,0.003349218,0.28370288,28.870312,3.7717342e-05,0.13253757,4.144061e-06,1.5584239e-07,0.0049210996,0.07251205,0.2838037,0.014593598,0.03780309,0.06279283,0.9722112
5090,50.5,35.5,0.020416042,0.0004198569,0.024355223,0.003005892,0.0038415147,0.23355414,25.88212,3.55617e-05,0.11226366,3.938719e-06,1.2662046e-07,0.0042360052,0.068997025,0.29959646,0.013919626,0.038671695,0.06423812,1.0171036
5091,51.5,35.5,0.017769115,0.00017893873,0.01526681,0.0008119233,0.0024244925,0.2698762,29.321568,3.4414916e-05,0.1143974,3.0472015e-06,9.990431e-08,0.004629742,0.06075809,0.3919998,0.018759409,0.059371132,0.081106804,1.316158
5092,52.5,35.5,0.01613138,0.00019442578,0.01638914,0.00084806565,0.0024890555,0.2305877,30.436934,4.2533855e-05,0.10879378,6.401424e-06,5.277837e-07,0.0053555835,0.075896956,0.3022402,0.018468235,0.043353423,0.063602164,1.0236027
5093,53.5,35.5,0.01662397,0.00023278159,0.018453067,0.0007504952,0.0032353846,0.27020943,32.94671,5.3688993e-05,0.117218465,9.372038e-06,1.042676e-06,0.0067925644,0.08415248,0.36198443,0.03125402,0.055057816,0.07703573,1.2390587
5094,54.5,35.5,0.01777602,0.00053198484,0.02492724,0.0010540655,0.0039537977,0.38581148,35.56474,6.92488e-05,0.11912325,9.212443e-06,9.177824e-07,0.008835608,0.06354997,0.35420102,0.05487931,0.06275132,0.07819958,1.2653127
5095,55.5,35.5,0.0121317515,0.0011070415,0.073362984,0.004946359,0.008102739,0.30003127,36.321285,7.684264e-05,0.12575696,1.282774e-05,1.4538577e-06,0.009778959,0.06676651,0.31234393,0.06650612,0.059172664,0.071068764,1.1530098
5096,56.5,35.5,0.012717877,0.0026918617,0.13947074,0.0037148383,0.013723706,0.33498213,37.07475,0.00010291821,0.124035716,1.9508465e-05,2.1644041e-06,0.010309714,0.067023456,0.31405973,0.07488692,0.06201883,0.074144445,1.1819005
5097,57.5,35.5,0.014205982,0.0012259966,0.06079997,0.0015365415,0.0065018516,0.3369142,36.96708,7.44619e-05,0.11380825,8.919609e-06,9.979534e-07,0.009833312,0.058653794,0.3212763,0.0602004,0.057930056,0.07243073,1.1927586
5098,58.5,35.5,0.018152619,0.0011648996,0.033117794,0.0017531266,0.0053430013,0.31039402,35.69157,5.999873e-05,0.11064953,1.887448e-05,1.4047287e-06,0.010549153,0.07395225,0.31652197,0.04665278,0.051719066,0.07250194,1.1740981
5099,59.5,35.5,0.017454708,0.0027623728,0.084799536,0.0067639668,0.011086124,0.24849479,33.351776,6.374825e-05,0.13038564,0.000116820716,2.1646943e-05,0.031857308,0.13808209,0.2992133,0.04667522,0.048406918,0.084682986,1.150502
5100,60.5,35.5,0.017254088,0.0055645322,0.21291624,0.012755121,0.019640721,0.28550655,32.722454,6.466971e-05,0.1737165,0.00039358062,0.00017913013,0.08782477,0.2763306,0.32980406,0.06956386,0.05870514,0.12241885,1.3718319
5101,61.5,35.5,0.016780496,0.009011318,0.36398667,0.015805865,0.024586834,0.27028176,32.51104,7.093373e-05,0.20312354,0.0005530113,0.00058943714,0.23120008,0.47443137,0.36479056,0.09894516,0.07030737,0.16495767,1.6405705
5102,62.5,35.5,0.013834264,0.0037592812,0.15170723,0.012289904,0.009111795,0.27761552,33.224304,5.1009873e-05,0.16099313,0.00032584468,0.00019184606,0.040241778,0.35245532,0.3405661,0.06547132,0.060239505,0.12323098,1.3812313
5103,63.5,35.5,0.010229152,0.0031162715,0.2009809,0.004757042,0.013394745,0.30713195,35.204044,6.547227e-05,0.16735093,0.00033462865,0.0005417775,0.046770446,0.31787354,0.43610403,0.087826535,0.07870068,0.1525973,1.7731937
5104,64.5,35.5,0.011598775,0.0011108671,0.05075505,0.0012060846,0.006644613,0.35039875,35.691036,5.9993836e-05,0.14334026,0.00012414176,4.99425e-05,0.013233524,0.1694264,0.4215082,0.072124615,0.07349934,0.1254182,1.6353104
5105,65.5,35.5,0.013670381,0.0013161764,0.05747349,0.0053060977,0.00555431,0.30297056,34.375164,4.497985e-05,0.14061902,0.00025536361,7.324735e-05,0.013797193,0.3134907,0.37047958,0.061803237,0.06283029,0.12875322,1.4839964
5106,66.5,35.5,0.015821824,0.0015640298,0.070479766,0.00920636,0.0062120655,0.27303386,33.94373,4.273847e-05,0.16184027,0.00046336808,0.00010949851,0.023605723,0.57195526,0.40203428,0.12391104,0.08904528,0.2432928,1.8695487
5107,67.5,35.5,0.022714477,0.0020820822,0.10057484,0.010891861,0.007983859,0.29150036,35.559547,4.9289978e-05,0.17422304,0.00040112325,0.000109212284,0.044319376,0.41780624,0.46985,0.28314376,0.15592119,0.4240345,2.5901608
5108,68.5,35.5,0.037822746,0.0030421426,0.17993069,0.020541148,0.014633556,0.27582163,36.333527,5.8804602e-05,0.21418963,0.00042211422,0.00019114108,0.104051836,0.43550745,0.6771313,0.841164,0.3756188,0.8999293,4.745173
5109,69.5,35.5,0.09522839,0.011185107,0.6961652,0.10107353,0.053378955,0.19941285,35.327953,8.6050204e-05,0.36060852,0.0013398478,0.0010506009,0.41647407,1.6858748,0.88317275,1.9737064,0.79583687,1.6279995,8.035347
5110,70.5,35.5,0.18609348,0.0076238094,0.9843298,0.078580484,0.074807175,0.11527418,35.439514,7.711268e-05,0.42702442,0.0019449006,0.002189951,0.7625168,1.7608206,1.6132833,4.221067,1.6915941,3.0881853,15.31099
5111,71.5,35.5,0.24592023,0.005267782,0.98438704,0.06726989,0.09395301,0.09045782,36.654575,6.999355e-05,0.4455198,0.0018060702,0.0015771207,0.7116176,1.3380545,1.9917887,5.924021,2.3178344,4.10733,20.124464
5112,72.5,35.5,0.3207219,0.005638637,1.38828,0.109333284,0.10108777,0.09987854,35.4357,4.9719376e-05,0.45398495,0.0013760342,0.0019682564,0.8504366,0.86378795,2.1211467,7.3757963,2.7610745,4.7331862,23.40822
5113,73.5,35.5,0.5185542,0.010635509,1.7285911,0.1913335,0.060621478,0.19162083,35.071793,2.9721949e-05,0.6759056,0.0018961653,0.0010003614,1.4321699,2.2037818,2.924407,11.617891,4.1689034,7.427032,36.60019
5114,74.5,35.5,0.5176745,0.02287061,4.5536504,0.62456876,0.1617111,0.2931852,30.267744,4.1472453e-05,1.1799787,0.0056242393,0.008053151,3.1006784,9.5992775,3.7731178,16.987553,5.829384,10.685634,53.466206
5115,75.5,35.5,0.61957777,0.026390161,6.2786016,0.9225414,1.125079,0.2901435,28.214739,4.4688033e-05,1.523515,0.009106986,0.01896426,4.3725634,15.576583,4.245969,19.103651,6.5220423,12.397715,61.5176
5116,76.5,35.5,0.6869285,0.006935339,17.818897,2.0010989,12.176504,0.24136394,15.832876,3.6799003e-05,2.3340898,0.02121785,0.12743208,15.768211,24.730116,5.9524927,19.8135,6.7923098,15.089453,78.34805
5117,77.5,35.5,0.6023106,0.01470729,15.415702,1.7388382,9.126221,0.21944769,16.166014,3.0645246e-05,2.1542575,0.01996831,0.06520038,8.337609,28.904797,5.158814,20.572235,7.009139,14.376619,72.78434
5118,78.5,35.5,0.54028213,0.0046407497,21.197323,2.4035869,32.38847,0.18964829,11.134057,2.2482305e-05,1.9316503,0.018440308,0.1334905,15.954075,34.358253,5.776035,19.268017,6.6781535,13.334257,73.71887
5119,79.5,35.5,0.4827937,0.0039333,21.166689,2.8702126,40.470577,0.16756384,10.017425,2.1715587e-05,1.1063454,0.008139338,0.028860198,12.741345,30.657297,4.733077,16.717968,5.967126,10.594461,57.605316
5120,80.5,35.5,0.44619498,0.009878793,15.977593,2.1910608,19.363321,0.16419812,13.117178,2.9307263e-05,0.89849657,0.006321493,0.0147795025,10.384908,18.393276,4.351372,14.543056,5.280583,9.150797,49.96653
5121,81.5,35.5,0.35515532,0.0061088004,17.34592,2.1086895,28.14703,0.14063765,11.802085,2.7064552e-05,0.84402543,0.0074345535,0.01949089,15.080428,15.5956135,4.419797,12.300048,4.7080493,8.444309,45.479946
5122,82.5,35.5,0.3827877,0.005061462,17.243277,1.3346225,20.454962,0.12381925,12.14391,2.6139493e-05,0.6487913,0.0058440315,0.014030143,20.290667,8.235945,4.54124,10.314009,4.2297945,7.149836,39.889004
5123,83.5,35.5,0.34305885,0.011566051,6.190153,0.33973858,1.8509846,0.13363516,22.192202,3.0196283e-05,0.6058579,0.0059660627,0.0020050493,8.016652,4.7748575,3.4815962,9.057371,3.6721876,6.7880363,33.247078
5124,84.5,35.5,0.27125987,0.011158314,3.9630969,0.20209303,0.30618224,0.13671175,24.65587,3.4004133e-05,0.54120606,0.0054029836,0.0010628445,7.607369,3.9665825,3.2647738,7.670438,3.2126338,6.420303,30.133257
5125,85.5,35.5,0.24147572,0.012532842,3.0804813,0.17477775,0.15468809,0.17222553,26.565771,3.7462498e-05,0.49357003,0.004115882,0.00053742866,6.1908617,3.869743,2.7980762,7.4223795,2.99455,5.7771,27.305536
5126,86.5,35.5,0.2096159,0.014648521,3.7946737,0.19775741,0.19835268,0.19636586,26.558844,3.9632945e-05,0.45283237,0.0030855942,0.00061609806,4.320148,4.140753,2.6620545,7.9757147,3.1069539,5.4378858,27.073576
5127,87.5,35.5,0.21841916,0.015768971,3.9545434,0.12528174,0.22448137,0.24138302,28.007053,3.8168615e-05,0.48402616,0.0025220115,0.0010835339,2.2487369,3.713746,2.366142,7.6578164,2.9124124,4.83517,24.891031
5128,88.5,35.5,0.49932632,0.010376454,1.8438485,0.07321799,0.10066145,0.26884973,30.114187,3.168914e-05,0.61171937,0.0035906506,0.0010154366,1.4470445,1.0109422,2.2160113,6.7703247,2.5791123,4.811808,23.468132
5129,89.5,35.5,0.499481,0.011037365,1.9821635,0.08465511,0.06525961,0.24166611,28.92992,3.1020336e-05,0.6801211,0.0048367013,0.0015051923,2.0121698,0.8691831,2.3731594,7.638008,2.8614194,5.402464,26.325916
5130,90.5,35.5,0.51392496,0.0077324146,1.2712004,0.09059229,0.05425938,0.19530924,29.444132,2.9194352e-05,0.44379085,0.0024436682,0.0004942574,1.1256617,0.42601126,2.193312,7.4782763,2.7711449,4.67819,24.083
5131,91.5,35.5,0.60823566,0.006866168,0.89083755,0.056922376,0.042936265,0.20120803,30.298323,2.8412316e-05,0.37247527,0.0013283602,0.00016077467,0.86808693,0.23243572,2.142895,7.779936,2.8435626,4.612656,24.088945
5132,92.5,35.5,0.6307037,0.008014253,1.1147515,0.070709296,0.04940317,0.20879894,30.29037,2.9261584e-05,0.4395056,0.0015217481,0.00021503768,1.0665396,0.34384388,2.2575786,8.848777,3.16725,5.0809956,26.785755
5133,93.5,35.5,0.5754586,0.010549598,1.6899415,0.14237851,0.070446014,0.19970144,28.939924,3.1694155e-05,0.56963634,0.0026535876,0.00055592816,1.5856838,0.78041947,2.422857,10.121621,3.5578763,5.7312336,30.406406
5134,94.5,35.5,0.51182705,0.013598207,2.6545813,0.24526691,0.111916885,0.18047565,27.035957,3.4019184e-05,0.7170733,0.004387648,0.0016106485,2.2370687,1.4212531,2.706238,11.668108,4.0535903,6.634927,35.323162
5135,95.5,35.5,0.5354344,0.014879237,3.6904628,0.3436681,0.18049954,0.17941299,26.900257,3.6206053e-05,0.9224193,0.0063566035,0.0024973708,3.1704516,1.9128069,3.039976,13.226949,4.5661564,7.6513867,40.496323
5136,96.5,35.5,0.52595276,0.014170611,6.22292,0.507237,0.66887647,0.16402045,24.158037,3.6815356e-05,1.1311189,0.009806671,0.008390375,4.5593615,2.8549774,3.2980042,14.104161,4.8532214,8.646929,44.936
5137,97.5,35.5,0.5578291,0.01148564,9.51169,0.58332163,1.937528,0.16536625,21.123045,3.282908e-05,1.3002136,0.012465559,0.021199342,6.4639106,3.3445883,3.5950358,14.163792,4.883547,9.322684,48.142338
5138,98.5,35.5,0.49625748,0.008934961,10.21777,0.6601198,4.285588,0.14653511,19.475115,2.9782834e-05,1.200805,0.012248745,0.034005973,6.445124,3.9412825,3.5856237,13.057548,4.496612,8.890208,46.99495
5139,99.5,35.5,0.40104246,0.012082683,7.3620605,0.5815909,1.2202426,0.112510875,20.320944,3.1229425e-05,0.88831985,0.008930902,0.012868146,3.6647723,3.257805,3.0200763,11.833621,4.101533,7.1258373,39.11068
5140,100.5,35.5,0.40251684,0.012334112,6.021765,0.45272154,0.71898085,0.105973095,20.09662,3.5418678e-05,0.7583207,0.00834873,0.009074177,3.0221944,2.3629155,2.6461549,10.119731,3.5923164,5.889818,32.566544
5141,101.5,35.5,0.4339658,0.007415478,11.547886,0.7773787,4.171635,0.11262825,13.901089,3.66086e-05,0.7050446,0.008517279,0.025973372,4.5996075,2.2887955,2.4205606,8.941065,3.2551155,4.2251077,26.367748
5142,102.5,35.5,0.5914893,0.015367993,5.604141,0.38338298,0.87160456,0.13026357,19.794783,4.1521635e-05,0.4504577,0.003392782,0.0049571847,1.3108209,0.71841294,2.004153,8.12724,2.9085832,3.3958828,22.042738
