FID,X,Y,HNO3,N2O5,NO2,HONO,NO,H2O2,O3,OH,FORM,ISOP,TERP,SO2,NH3,PM25_SO4,PM25_NO3,PM25_NH4,PM25_OC,PM25_TOT
10,10.5,0.5,0.026315,1.7975473e-05,0.02557322,0.000158795,0.002512073,0.8174794,26.356152,7.126878e-05,0.29896584,1.2466521e-06,2.7237872e-13,0.027570773,0.12075676,0.92495763,0.031735267,0.053136375,0.107496604,2.6309376
11,11.5,0.5,0.027594436,1.7257462e-05,0.024511525,0.00015366769,0.0024592478,0.8215338,26.428272,7.0641545e-05,0.29765737,1.1671598e-06,2.5026622e-13,0.026711425,0.12183425,0.91662496,0.032135658,0.055074215,0.10813833,2.6237643
12,12.5,0.5,0.028724788,1.686971e-05,0.023802275,0.0001506237,0.0024200804,0.82388884,26.476416,7.0273054e-05,0.29590458,1.1188499e-06,2.3662764e-13,0.02590537,0.12219876,0.91039383,0.032317378,0.056887247,0.108877175,2.6173987
13,13.5,0.5,0.029743893,1.6162556e-05,0.02297446,0.00014633828,0.0023609798,0.8285533,26.498613,6.989459e-05,0.2940668,1.0715474e-06,2.2473676e-13,0.025069725,0.12280683,0.90470123,0.032508124,0.05855799,0.10954482,2.6096582
14,14.5,0.5,0.030553238,1.5433992e-05,0.022163404,0.0001424386,0.0023136553,0.83530974,26.52165,6.948167e-05,0.2933661,1.0203274e-06,2.1126345e-13,0.024568675,0.12380047,0.9018691,0.03282063,0.05993049,0.11019445,2.6093357
15,15.5,0.5,0.03139289,1.4867366e-05,0.021430502,0.00013898365,0.002276652,0.84303606,26.573044,6.922114e-05,0.29330698,9.702608e-07,1.9494577e-13,0.024187608,0.12540518,0.9002489,0.033192813,0.06094737,0.110769905,2.611325
16,16.5,0.5,0.032145664,1.4420442e-05,0.020515816,0.00013413257,0.0022338305,0.8514317,26.624233,6.892349e-05,0.29359543,8.9444165e-07,1.716166e-13,0.023748197,0.12676263,0.8990107,0.033655923,0.061730042,0.11123526,2.6141458
17,17.5,0.5,0.03276872,1.3957482e-05,0.01959627,0.00012902645,0.0021908951,0.8575876,26.629774,6.856882e-05,0.29301113,8.273825e-07,1.561241e-13,0.023317037,0.12794335,0.8975075,0.03416029,0.062339768,0.11157006,2.6169534
18,18.5,0.5,0.033321876,1.3895606e-05,0.018824227,0.000123736,0.0021171337,0.8588179,26.609144,6.809586e-05,0.2913525,7.719203e-07,1.4157031e-13,0.022934625,0.12849931,0.89456034,0.034585807,0.063476756,0.11200536,2.617476
19,19.5,0.5,0.033855166,1.4202653e-05,0.018441362,0.00011996263,0.002041526,0.851634,26.609354,6.755515e-05,0.2890229,7.450317e-07,1.336391e-13,0.022469232,0.1294477,0.8909818,0.034720846,0.06468297,0.11247673,2.614792
20,20.5,0.5,0.034195032,1.4249859e-05,0.018002905,0.00011586175,0.0019800006,0.844723,26.604454,6.707499e-05,0.28627828,7.136463e-07,1.251759e-13,0.022030521,0.13074121,0.8871538,0.034779906,0.065353096,0.11278843,2.6116154
21,21.5,0.5,0.034235116,1.412473e-05,0.017108226,0.000108481,0.0018851635,0.8386249,26.486328,6.604841e-05,0.28290373,6.4638e-07,1.10090546e-13,0.021249194,0.13279152,0.8829057,0.03499513,0.06603009,0.11300176,2.6086316
22,22.5,0.5,0.03424304,1.33782805e-05,0.015758269,9.721206e-05,0.0017371759,0.8330542,26.15789,6.433582e-05,0.27744737,5.598855e-07,9.532283e-14,0.019581165,0.1350839,0.8736337,0.035054825,0.06779651,0.11368159,2.594485
23,23.5,0.5,0.034282945,1.2301456e-05,0.014361501,8.68412e-05,0.0015874538,0.8209777,25.76889,6.262769e-05,0.26957116,4.9290634e-07,8.461447e-14,0.017774928,0.13535486,0.8631467,0.035145562,0.07033684,0.11434425,2.5775266
24,24.5,0.5,0.034205396,1.123367e-05,0.012967766,7.822476e-05,0.0014499266,0.80548996,25.364906,6.0547423e-05,0.26069468,4.396849e-07,7.6011605e-14,0.016211338,0.13410094,0.8531737,0.035155285,0.07276408,0.114804395,2.5584612
25,25.5,0.5,0.033913065,1.0450132e-05,0.011948017,7.236752e-05,0.0013599066,0.7933819,25.043226,5.8775324e-05,0.25434577,3.975611e-07,7.0458254e-14,0.015304349,0.13266952,0.84526205,0.035108093,0.073639296,0.11482669,2.540707
26,26.5,0.5,0.033438273,9.37979e-06,0.010868835,6.575557e-05,0.0012669974,0.78769827,24.767181,5.75698e-05,0.24971746,3.4823307e-07,6.320574e-14,0.014465601,0.13138579,0.8371744,0.03488977,0.07402546,0.11482337,2.5203767
27,27.5,0.5,0.03337027,8.511676e-06,0.0098994635,5.881901e-05,0.00118333,0.7811727,24.526693,5.6504174e-05,0.24547365,3.0780035e-07,5.8815176e-14,0.013467898,0.13067351,0.82638913,0.034530215,0.07543345,0.11532153,2.4974668
28,28.5,0.5,0.033547197,8.0654e-06,0.009022892,5.2192874e-05,0.0010993293,0.77326983,24.349957,5.5760527e-05,0.24165574,2.6420977e-07,5.759251e-14,0.012447535,0.13039966,0.8160575,0.034152247,0.077355154,0.115872666,2.4759943
29,29.5,0.5,0.033884786,7.984599e-06,0.008194773,4.6451034e-05,0.0010067824,0.769525,24.350521,5.5392713e-05,0.23870443,2.1354882e-07,4.7465904e-14,0.011544024,0.1303228,0.8092537,0.034099426,0.078729816,0.11632896,2.4637637
30,30.5,0.5,0.034316696,8.006118e-06,0.00746229,4.244226e-05,0.000936041,0.76526743,24.34447,5.5166856e-05,0.2358831,1.595256e-07,3.6590366e-14,0.010808083,0.13023786,0.8030957,0.03419404,0.07978349,0.11684837,2.4534504
31,31.5,0.5,0.03459789,8.13301e-06,0.0069048572,4.005599e-05,0.00091233774,0.7587788,24.321175,5.5129367e-05,0.23257723,1.146068e-07,2.8235896e-14,0.01019011,0.12999687,0.7966471,0.03424986,0.0806014,0.117191695,2.4406729
32,32.5,0.5,0.034565672,8.460545e-06,0.0066307816,3.9191786e-05,0.000913885,0.7472219,24.346453,5.5238495e-05,0.22925733,9.027425e-08,2.2743416e-14,0.009910611,0.12897164,0.79149604,0.03417706,0.08074397,0.11728678,2.429105
33,33.5,0.5,0.03369994,8.909248e-06,0.006579429,3.89931e-05,0.0009185283,0.7278028,24.227642,5.5246997e-05,0.22477134,7.658821e-08,2.0535707e-14,0.009732368,0.12542894,0.78627497,0.033967275,0.08048705,0.116966896,2.414152
34,34.5,0.5,0.032672312,9.242039e-06,0.0065284213,3.8548875e-05,0.0009192936,0.7122977,24.12743,5.535932e-05,0.22092785,5.8929153e-08,1.576044e-14,0.009557341,0.12290726,0.7823348,0.033690695,0.08025779,0.116678745,2.4010847
35,35.5,0.5,0.031726245,9.034473e-06,0.0064014853,3.77063e-05,0.0009145423,0.7013321,23.984491,5.5359644e-05,0.21808936,4.2701444e-08,1.1838861e-14,0.009347309,0.12109967,0.77794874,0.0333622,0.08003332,0.11637392,2.3869014
36,36.5,0.5,0.030657293,8.150509e-06,0.006128972,3.6023248e-05,0.000900197,0.6931851,23.727175,5.5245764e-05,0.21600674,2.9352469e-08,9.343041e-15,0.0091027105,0.1197911,0.7718631,0.03289147,0.079962686,0.115930624,2.36673
37,37.5,0.5,0.029355656,7.0448214e-06,0.0057638157,3.2644246e-05,0.00085916254,0.68417364,23.382015,5.4858454e-05,0.21379116,1.5800225e-08,6.026359e-15,0.008857654,0.11843697,0.76432556,0.03224068,0.07971771,0.115348384,2.340732
38,38.5,0.5,0.027898097,6.018925e-06,0.005399567,2.885983e-05,0.00079974765,0.6763748,23.04828,5.4232394e-05,0.2121528,5.794126e-09,2.4867873e-15,0.008736475,0.117412224,0.7578645,0.031549465,0.07944268,0.11498888,2.3162727
39,39.5,0.5,0.026655525,5.3018152e-06,0.005136691,2.6476324e-05,0.0007503594,0.67582446,22.770689,5.360538e-05,0.2117459,8.4639273e-10,3.9886353e-16,0.008888005,0.117971316,0.7553315,0.031111632,0.0790389,0.114893444,2.3011067
40,40.5,0.5,0.026236031,5.1373336e-06,0.0052275383,2.696946e-05,0.00076499104,0.68906176,22.729837,5.3486085e-05,0.2151069,2.7529817e-10,7.7729825e-17,0.009441971,0.121648215,0.7605021,0.031141512,0.07897621,0.11595146,2.3091872
41,41.5,0.5,0.026056152,5.505664e-06,0.0055266833,2.852781e-05,0.0007997198,0.706439,22.947197,5.3778043e-05,0.21965674,3.0525077e-10,7.808471e-17,0.010134025,0.12613115,0.7705251,0.031435985,0.07897908,0.1177689,2.3342142
42,42.5,0.5,0.025370479,6.3424695e-06,0.0058838804,2.9583749e-05,0.0008044146,0.71979463,23.129156,5.363718e-05,0.22390763,6.041261e-10,8.038149e-17,0.01088305,0.12917417,0.7788626,0.03132707,0.07854483,0.11926949,2.3499942
43,43.5,0.5,0.024787644,7.919332e-06,0.0063368594,3.00778e-05,0.00076952047,0.7390909,23.261932,5.290714e-05,0.2289084,1.2144292e-09,9.7313584e-17,0.012023032,0.13032559,0.78947306,0.031191709,0.07777796,0.12044929,2.3637073
44,44.5,0.5,0.024101613,8.392184e-06,0.006367445,3.078662e-05,0.00073590555,0.741636,22.987743,5.17796e-05,0.23197952,1.3332258e-09,1.027775e-16,0.012711421,0.13008767,0.792475,0.030864699,0.0767415,0.120832846,2.3585253
45,45.5,0.5,0.023872722,6.6554962e-06,0.0057321303,3.218662e-05,0.00073998794,0.73248935,22.54428,5.0707415e-05,0.23128247,3.9294068e-10,4.71598e-17,0.012351277,0.12954701,0.75690275,0.029943736,0.072985016,0.114617065,2.2496037
46,46.5,0.5,0.015776375,2.9610894e-06,0.0057308567,0.0002739606,0.0012978171,0.45950377,18.274597,4.712993e-05,0.21467133,2.7751352e-09,3.0902375e-15,0.012108329,0.09252244,0.731515,0.027381044,0.06925123,0.10610572,2.1486259
47,47.5,0.5,0.015293613,1.7621883e-06,0.0064986995,0.00053762697,0.001728209,0.4076013,15.9359455,4.3347023e-05,0.20652798,1.2864485e-08,1.2478467e-14,0.012113644,0.08444345,0.72277766,0.02403335,0.069680795,0.10373038,2.089
48,48.5,0.5,0.020411195,4.8676943e-06,0.009514662,0.00055115134,0.0020385303,0.5380119,17.69412,4.0394007e-05,0.24204487,5.1513783e-08,3.6015407e-14,0.014570483,0.1160377,0.74951714,0.027520236,0.067640334,0.10805027,2.197335
49,49.5,0.5,0.021666434,7.714105e-06,0.012012698,0.0010113985,0.0021856767,0.5717692,18.376614,4.023869e-05,0.26224425,1.6940228e-07,6.6633256e-14,0.016718201,0.12769446,0.775946,0.029427495,0.06528309,0.10983715,2.277957
50,50.5,0.5,0.022232333,1.5357598e-05,0.014640033,0.0014349677,0.0023390958,0.63199955,19.722616,4.1306062e-05,0.2883685,2.490646e-07,7.34049e-14,0.020086793,0.13495916,0.857237,0.033014882,0.067199096,0.11727812,2.5178428
51,51.5,0.5,0.01818804,1.0015619e-05,0.014051457,0.0024029685,0.0024456265,0.52299976,18.655819,4.4929828e-05,0.2691129,3.836941e-07,8.425499e-14,0.02086028,0.11140479,0.834218,0.028353991,0.06005606,0.10671793,2.3901072
52,52.5,0.5,0.02078601,1.4108559e-05,0.017740041,0.0019923826,0.0024553356,0.61338204,20.319067,4.5105106e-05,0.2928596,6.8676803e-07,1.2219807e-13,0.025776777,0.1311577,0.85932183,0.030740036,0.054199096,0.104080506,2.4717453
53,53.5,0.5,0.019151969,1.1869213e-05,0.017966108,0.0019900328,0.0025709171,0.5831776,19.759064,4.554209e-05,0.28184888,7.70115e-07,1.3774558e-13,0.027437424,0.12946156,0.9041712,0.03124256,0.052334443,0.10685872,2.5859103
54,54.5,0.5,0.015054617,9.258197e-06,0.015318845,0.0021447616,0.002816893,0.46250764,18.484861,5.019548e-05,0.2622874,5.056587e-07,8.924673e-14,0.025419738,0.10144632,0.825513,0.025476756,0.048882797,0.09665171,2.29256
55,55.5,0.5,0.016005661,1.31633315e-05,0.018518921,0.0025761875,0.003213365,0.49640113,20.122236,5.164665e-05,0.2895212,6.4057866e-07,1.1527389e-13,0.029816726,0.10925158,0.8283688,0.026649775,0.04165121,0.094146,2.3043196
56,56.5,0.5,0.016691236,2.3155088e-05,0.023249839,0.00259636,0.003940026,0.52293783,21.574995,5.5551405e-05,0.30595517,8.4918923e-07,1.6200185e-13,0.034402393,0.11883069,0.91187626,0.029939413,0.036573127,0.100786,2.5400114
57,57.5,0.5,0.018597417,2.8422462e-05,0.029516157,0.0025107404,0.0046429215,0.57670987,23.802816,6.303559e-05,0.31876087,1.3209628e-06,2.4955992e-13,0.038703606,0.13626306,0.93390214,0.03056408,0.031498507,0.10053127,2.613469
58,58.5,0.5,0.018968644,2.6711534e-05,0.036720015,0.0033542663,0.0051806183,0.5453565,24.53078,6.486994e-05,0.31095436,2.2965883e-06,4.3392837e-13,0.043652065,0.13109864,1.0361105,0.03191753,0.022745416,0.10396402,2.8921924
59,59.5,0.5,0.017641181,2.3386265e-05,0.036273144,0.0043986593,0.005150833,0.49901098,23.695948,6.36318e-05,0.3036291,2.3017976e-06,4.2329546e-13,0.044542726,0.12041236,0.976351,0.030032527,0.019255519,0.09693738,2.697797
60,60.5,0.5,0.016723875,2.228853e-05,0.03260928,0.004559185,0.0049225427,0.49978128,22.930277,6.2832645e-05,0.30600587,1.750181e-06,3.3915196e-13,0.04204963,0.11486872,0.9865889,0.026648384,0.023962546,0.10103451,2.688511
61,61.5,0.5,0.017871726,2.4298472e-05,0.03302563,0.004603457,0.0047757896,0.54245514,23.376451,6.436117e-05,0.31424835,1.6407514e-06,3.2868654e-13,0.042932708,0.12638752,1.0029515,0.027428314,0.026250787,0.102846,2.741662
62,62.5,0.5,0.017206172,2.336933e-05,0.032013312,0.0045315707,0.00448425,0.53775203,23.224848,6.1373925e-05,0.31981215,1.4563255e-06,3.059751e-13,0.043622345,0.1268995,1.004098,0.028275285,0.02702127,0.10289509,2.757147
63,63.5,0.5,0.018693605,3.91116e-05,0.04104366,0.0028491837,0.004933438,0.5761163,25.273521,6.401268e-05,0.34373698,1.8616155e-06,3.1969623e-13,0.052018665,0.13817813,1.0575354,0.0313161,0.020568985,0.10198498,2.927805
64,64.5,0.5,0.02132383,4.3677974e-05,0.048062537,0.0022067216,0.0054540015,0.6591046,26.70247,6.925178e-05,0.34842917,2.618629e-06,3.8844167e-13,0.055318017,0.14011604,1.1423343,0.033789992,0.017226253,0.10887705,3.1614468
65,65.5,0.5,0.018507196,2.7797227e-05,0.04187523,0.0043332307,0.0054973806,0.5543137,24.920448,7.1812414e-05,0.31576395,2.7891504e-06,4.1926448e-13,0.048429586,0.1160937,1.0705457,0.029899873,0.01735515,0.10290048,2.919451
66,66.5,0.5,0.018273145,3.0859224e-05,0.041934498,0.0038033598,0.0053612846,0.5686153,25.195293,7.184398e-05,0.32364205,2.6870443e-06,4.1378823e-13,0.049002394,0.1109408,1.0780632,0.029990774,0.019271065,0.106650054,2.9344122
67,67.5,0.5,0.02015554,4.167132e-05,0.04419778,0.0026671987,0.005245615,0.6741671,26.034565,6.939025e-05,0.34941852,2.3046e-06,3.672907e-13,0.05242719,0.12299851,1.0536376,0.030197501,0.020311462,0.1106808,2.8769357
68,68.5,0.5,0.020075688,4.085334e-05,0.040054742,0.002801256,0.004904232,0.68383574,25.440231,6.670801e-05,0.35074887,1.7062764e-06,3.1795966e-13,0.04971345,0.13300292,1.0779358,0.029342262,0.028590728,0.12990172,2.963514
69,69.5,0.5,0.021122016,3.378595e-05,0.033305604,0.0028136012,0.004584559,0.6797371,23.866222,6.271341e-05,0.34671205,1.1288898e-06,2.666164e-13,0.043506112,0.12814517,1.0365696,0.027774937,0.050308418,0.16484088,2.8899868
70,70.5,0.5,0.026356561,5.203571e-05,0.030736974,0.0016514513,0.004273514,0.6987772,23.16746,5.7340243e-05,0.35004342,7.0874273e-07,1.8032762e-13,0.03873578,0.12841204,0.99265087,0.028881097,0.076354004,0.21700017,2.864683
71,71.5,0.5,0.032334864,7.031807e-05,0.030105133,0.0017102652,0.004290805,0.66875213,22.286808,5.6086305e-05,0.33768335,5.7286815e-07,1.4611809e-13,0.035804138,0.12175761,0.9888818,0.03001931,0.09429001,0.26421878,2.9270837
72,72.5,0.5,0.03751095,9.6608004e-05,0.031518836,0.0018363637,0.004334342,0.64630425,22.196676,5.6586585e-05,0.33134246,5.5633365e-07,1.3673971e-13,0.0354399,0.11412144,0.9860591,0.03096239,0.10720969,0.30473647,2.9808042
73,73.5,0.5,0.042627558,0.00012877065,0.034650587,0.0019698646,0.0043178205,0.6237229,22.465319,5.591918e-05,0.32448262,6.8785243e-07,1.4565844e-13,0.036897756,0.10946394,1.0027997,0.031781424,0.11904974,0.35135773,3.092897
74,74.5,0.5,0.04720724,0.00015745718,0.0373047,0.0019195742,0.00420998,0.5745857,22.240673,5.4838012e-05,0.30586576,7.9807717e-07,1.5882907e-13,0.03729497,0.10202824,1.0101495,0.03139659,0.13083462,0.40292346,3.1733441
75,75.5,0.5,0.051085144,0.00016979808,0.038224813,0.0014334654,0.0042321985,0.5343278,22.870481,5.708981e-05,0.30439907,5.500675e-07,1.1868131e-13,0.036660008,0.095950805,1.0000044,0.03177591,0.14424466,0.4462811,3.2054915
76,76.5,0.5,0.056828447,0.0001724613,0.036508147,0.0019986534,0.004511023,0.46626753,22.443186,5.7866102e-05,0.27942073,3.2013318e-07,8.153146e-14,0.034622956,0.07813141,0.98616374,0.030160466,0.15025696,0.4748242,3.173939
77,77.5,0.5,0.06758484,0.00020629926,0.039952904,0.0013847669,0.005102022,0.46289223,23.834564,6.139761e-05,0.2791003,2.8583088e-07,6.7703316e-14,0.037631378,0.07136157,0.99873567,0.03145908,0.15163535,0.49203715,3.193946
78,78.5,0.5,0.07357461,0.0001794834,0.0408303,0.0015607723,0.0055345325,0.4145337,23.740091,6.481445e-05,0.25651568,3.8630853e-07,6.074778e-14,0.038320687,0.06305926,1.003181,0.03552838,0.14562812,0.4854552,3.1647341
79,79.5,0.5,0.088590376,0.00020362687,0.045547526,0.001356339,0.0060158675,0.4340009,25.466051,7.088096e-05,0.2776654,6.985921e-07,7.041077e-14,0.04528388,0.055365816,1.0491323,0.04642852,0.14656615,0.51556265,3.3102133
80,80.5,0.5,0.101581916,0.00023861192,0.051151704,0.0015159864,0.006317087,0.46847156,26.33667,7.243747e-05,0.29908487,1.1633379e-06,1.6401623e-13,0.052660957,0.04753862,1.077146,0.052279726,0.1457372,0.53655016,3.3514454
81,81.5,0.5,0.12082517,0.00030253947,0.060361464,0.0017589759,0.006314753,0.50905806,27.464773,7.139436e-05,0.3171632,1.6589202e-06,7.9628117e-13,0.06297818,0.055027056,1.1598171,0.059291806,0.15180789,0.6095464,3.66962
82,82.5,0.5,0.18891765,0.00043782208,0.07740004,0.0009748593,0.00694455,0.621249,30.221512,7.2588446e-05,0.35979334,2.4939557e-06,7.200958e-12,0.07811679,0.09741497,1.2682673,0.073539004,0.1637512,0.70612705,4.167818
83,83.5,0.5,0.25964355,0.0005586969,0.08914702,0.00060664373,0.008249463,0.7140307,32.12186,7.823317e-05,0.37582368,2.9813489e-06,6.901325e-11,0.08801018,0.14151198,1.2874936,0.06642217,0.15740943,0.75186163,4.3700237
84,84.5,0.5,0.25321156,0.00063649134,0.08864782,0.00066163443,0.00873237,0.7198464,31.725176,7.840261e-05,0.37013644,2.8813254e-06,5.178835e-10,0.08072781,0.14499353,1.2544249,0.055802606,0.14733253,0.73034626,4.276824
85,85.5,0.5,0.25371987,0.0007914773,0.09088393,0.0007333393,0.008774559,0.7298743,31.484941,7.767051e-05,0.36519575,2.8117377e-06,4.182721e-09,0.07582354,0.14275283,1.2159649,0.049448844,0.13902731,0.69797045,4.1554637
86,86.5,0.5,0.27006778,0.0009414381,0.094501145,0.00089442363,0.008968768,0.74504745,31.42896,7.6970005e-05,0.36154568,2.7390731e-06,1.627058e-08,0.078111656,0.13071997,1.187278,0.046563033,0.14500375,0.7136745,4.1453533
87,87.5,0.5,0.28747007,0.0012767861,0.09692463,0.0010944349,0.00863494,0.7733542,31.433376,7.5344e-05,0.3557212,2.545209e-06,3.125422e-08,0.0809428,0.10843641,1.1513051,0.04509784,0.15036356,0.7397824,4.1522107
88,88.5,0.5,0.28914124,0.0012796073,0.08749974,0.0010141997,0.0070455754,0.8105701,31.69375,7.3484254e-05,0.34842336,2.389064e-06,6.346032e-08,0.072525986,0.08269846,1.1348795,0.04531363,0.16269411,0.75447565,4.1606855
89,89.5,0.5,0.30724257,0.0013128349,0.080643184,0.0007879189,0.00585223,0.8406829,32.286804,7.232115e-05,0.34112397,2.6608598e-06,2.0664544e-07,0.06330212,0.072218694,1.1440823,0.047478676,0.179995,0.7780381,4.2212048
90,90.5,0.5,0.3621569,0.0015931678,0.08810805,0.0007546299,0.0052434774,0.85207486,32.92037,7.040423e-05,0.33903024,3.4699945e-06,5.8695747e-07,0.06299717,0.07077466,1.1776868,0.052596472,0.20356458,0.8809509,4.503456
91,91.5,0.5,0.42806488,0.0016829282,0.091999054,0.00074274896,0.0049261996,0.857134,33.546455,7.066184e-05,0.33802843,3.5713126e-06,7.6844543e-07,0.05964021,0.0720175,1.2078129,0.058284122,0.22230701,0.97801536,4.772426
92,92.5,0.5,0.49791273,0.0017528131,0.09525263,0.0007366289,0.0054405904,0.8537782,34.03414,7.194603e-05,0.3359217,1.7944124e-06,3.2675518e-07,0.05163096,0.06931663,1.2354245,0.06434189,0.23641427,1.0549334,4.995307
93,93.5,0.5,0.5515886,0.0017670504,0.09834222,0.00077075866,0.0062297876,0.84672666,34.307323,7.340296e-05,0.33524388,5.6287047e-07,2.4078835e-08,0.0460021,0.06754227,1.2451115,0.06770684,0.24142769,1.0908526,5.0930696
94,94.5,0.5,0.58047014,0.001771229,0.101494186,0.0008267036,0.0068394607,0.83849853,34.404892,7.448912e-05,0.3357209,3.5912765e-07,7.5288105e-09,0.04320034,0.0678063,1.2343385,0.068557285,0.23742214,1.0963535,5.085599
95,95.5,0.5,0.5832846,0.0018677716,0.10383568,0.0008621927,0.006844144,0.8337677,34.421383,7.504815e-05,0.33488518,3.037829e-07,2.3868488e-10,0.04104691,0.06781635,1.2145671,0.06783279,0.23095743,1.0804119,5.0205097
96,96.5,0.5,0.5323406,0.001900408,0.10026577,0.00074736436,0.005795278,0.83818454,34.39288,7.321801e-05,0.33127815,2.882086e-07,1.5078513e-11,0.036710914,0.067100294,1.1968623,0.06539779,0.22573507,1.046239,4.907915
97,97.5,0.5,0.45262825,0.0015506885,0.08480897,0.0005652233,0.004935192,0.8477157,34.34687,7.233653e-05,0.32561913,2.6828718e-07,1.08943056e-10,0.032338444,0.06634629,1.1711092,0.06258899,0.21939602,1.0058031,4.7674913
98,98.5,0.5,0.3831199,0.0011714974,0.066979095,0.00041560526,0.0042155427,0.855748,34.29825,7.201802e-05,0.3201953,2.387514e-07,1.5726256e-10,0.028842976,0.06486967,1.1454066,0.061126467,0.21222861,0.9591213,4.6092668
99,99.5,0.5,0.33761767,0.00088108436,0.05370454,0.00030142846,0.0035257041,0.85756123,34.29488,7.191778e-05,0.3152552,2.0122648e-07,1.020895e-10,0.027307192,0.06361093,1.128497,0.060312826,0.20672025,0.9320056,4.5135975
100,100.5,0.5,0.31891543,0.00064583257,0.045929343,0.00024386075,0.003161476,0.8588644,34.26795,7.198492e-05,0.31223637,1.6632102e-07,8.638279e-11,0.026899727,0.06225952,1.1224214,0.060423736,0.20330217,0.9138699,4.461986
101,101.5,0.5,0.3102255,0.00038170285,0.03795707,0.0002025318,0.0030248116,0.8556207,34.244736,7.243673e-05,0.31033695,1.3521652e-07,3.1677714e-12,0.026652096,0.061141443,1.1148767,0.060270626,0.19911365,0.88847417,4.3891783
102,102.5,0.5,0.3053698,0.00033220256,0.036105454,0.00017694649,0.0029821892,0.85013366,34.189762,7.2884955e-05,0.3088474,1.0530168e-07,1.8028179e-13,0.02617868,0.060045518,1.1019294,0.05977155,0.19420269,0.8502484,4.2830405
103,103.5,0.5,0.3014294,0.00032488324,0.03502029,0.0001664741,0.0029064126,0.8408794,34.085453,7.3313866e-05,0.3057514,7.2918624e-08,2.2476607e-14,0.025300179,0.058763165,1.0879762,0.058797646,0.18964225,0.80972135,4.1704965
104,104.5,0.5,0.2939327,0.00030763863,0.03329844,0.00015571655,0.0028135572,0.82898736,33.915955,7.3407784e-05,0.30018803,5.1333732e-08,1.0963461e-14,0.023625698,0.058094993,1.0741694,0.057574574,0.18571742,0.7740499,4.06543
105,105.5,0.5,0.2836549,0.00029627967,0.03185654,0.00014826344,0.0027554256,0.8207401,33.70843,7.338832e-05,0.2948427,4.274319e-08,1.0003043e-14,0.021853777,0.058026966,1.0595881,0.056202985,0.1815214,0.74089265,3.9649973
106,106.5,0.5,0.2709025,0.00028105115,0.030541258,0.00014472731,0.0027350276,0.81434506,33.48816,7.366604e-05,0.29101962,2.83905e-08,7.068974e-15,0.02010378,0.05837794,1.0446283,0.055088937,0.1763867,0.7118605,3.876261
