FID,X,Y,HNO3,N2O5,NO2,HONO,NO,H2O2,O3,OH,FORM,ISOP,TERP,SO2,NH3,PM25_SO4,PM25_NO3,PM25_NH4,PM25_OC,PM25_TOT
3817,73.5,26.5,0.10837419,0.02453956,5.4406977,0.6268932,0.77666277,0.34630308,24.286133,0.00012134883,0.9742446,0.0058468487,0.0059349244,3.5299962,20.237823,1.427295,2.9533684,1.2643853,1.0168508,8.778288
3818,74.5,26.5,0.10247921,0.017344508,8.198574,0.53617287,1.7602057,0.31147024,22.139214,0.00011909527,0.9721772,0.0074592754,0.019631099,5.2000785,19.074013,1.8068817,3.3118358,1.5036814,1.4518235,10.940329
3819,75.5,26.5,0.12609075,0.019106286,5.7760415,0.27558324,0.5091808,0.29488403,25.264778,0.00011504249,1.0044163,0.007549571,0.008004549,2.6798337,10.909965,1.8514028,4.184945,1.7209102,2.42577,14.6328745
3820,76.5,26.5,0.16917259,0.011475898,6.326896,0.31559303,0.66546625,0.26996732,25.31633,0.00010083344,1.5000242,0.012925273,0.008565006,3.6350734,8.511525,2.3013597,5.3727493,2.1313431,3.960904,21.242857
3821,77.5,26.5,0.27299252,0.014322026,3.1743574,0.20464323,0.31138292,0.26637483,28.388271,8.15633e-05,1.4474804,0.010741244,0.002242787,3.0918546,5.3449054,2.285666,5.8649945,2.3611765,4.4917393,21.798643
3822,78.5,26.5,0.31809098,0.012008683,3.5067759,0.18866664,0.28130612,0.2769025,27.81279,7.630497e-05,1.4692556,0.012850605,0.0035204676,3.013357,5.942981,2.5557132,6.366963,2.5819788,5.0545673,24.347536
3823,79.5,26.5,0.28534585,0.011376277,3.6859453,0.12969324,0.2990864,0.27646273,27.169313,7.3641284e-05,1.2037243,0.011807429,0.0038886366,2.5755484,4.4485507,2.568546,6.211734,2.5508947,4.750133,23.508251
3824,80.5,26.5,0.24115217,0.010533005,2.8064008,0.09566586,0.22894849,0.28649217,27.632027,5.9829646e-05,0.8745831,0.0076816,0.0022695572,1.7205325,3.3956647,2.171134,5.3916354,2.192436,3.956018,19.900091
3825,81.5,26.5,0.249465,0.011316964,2.0111623,0.07187036,0.14717394,0.2936349,28.235819,4.5118642e-05,0.67270243,0.0057043354,0.0016603122,1.1670601,2.0251772,1.9343121,4.3731294,1.8245012,3.3664856,16.842535
3826,82.5,26.5,0.25327355,0.00800366,1.348622,0.045347467,0.10248585,0.29943833,28.442606,4.0947456e-05,0.56169677,0.0045250324,0.000983567,0.84839475,1.5543474,1.8376149,3.8803396,1.6662136,3.0466146,15.217713
3827,83.5,26.5,0.25557566,0.0072624492,1.2482688,0.033422202,0.08201117,0.29357275,27.957243,3.4232093e-05,0.56232435,0.0047966535,0.0008458262,0.9906878,1.6761614,1.8003231,3.829492,1.6329113,3.085959,15.216451
3828,84.5,26.5,0.24473967,0.0075078164,1.5196646,0.06829139,0.08170657,0.2231597,26.653334,3.3618126e-05,0.64092046,0.006790906,0.0014888406,1.435691,2.1870062,1.7723516,3.7688525,1.5945785,3.2275865,15.575378
3829,85.5,26.5,0.29845083,0.0064072628,1.19425,0.04825817,0.072745584,0.2101465,27.188475,3.112648e-05,0.5393497,0.00520579,0.00087392365,1.1203457,1.5704426,1.7164444,3.6671374,1.5568427,3.0966547,14.924699
3830,86.5,26.5,0.31733236,0.006833375,0.9569475,0.036032498,0.07177293,0.20560028,27.670225,3.016416e-05,0.42398083,0.0036314006,0.00030145724,0.7549174,1.214854,1.665713,3.605101,1.525607,2.9560177,14.346216
3831,87.5,26.5,0.3620707,0.0086972555,1.2901317,0.04631239,0.08127435,0.20167738,27.94808,3.1753127e-05,0.5015932,0.004617568,0.00078221963,1.178554,0.98073614,1.698337,3.5736372,1.5170883,3.0812128,14.730706
3832,88.5,26.5,0.4596603,0.0096399,1.5252153,0.06090774,0.08285043,0.1958714,27.407913,3.2416054e-05,0.512534,0.0043280544,0.0011427463,1.4187694,0.7216915,1.7806739,3.590776,1.5380297,3.2750764,15.391654
3833,89.5,26.5,0.63297594,0.011856653,1.8059845,0.090034105,0.09368017,0.1927921,26.466105,3.8210415e-05,0.46479577,0.0026012084,0.00033434748,1.190516,0.38295567,1.7617581,3.1239712,1.385465,3.2242546,14.542852
3834,90.5,26.5,0.60003555,0.012164241,2.2978892,0.11708958,0.16697563,0.17338659,24.393812,4.426384e-05,0.44776312,0.0026263576,0.0007906495,0.6534664,0.5043218,1.6081827,3.670658,1.4965627,3.0817058,14.6921
3835,91.5,26.5,0.51954085,0.012360632,3.2354767,0.14276129,0.29739216,0.18603556,24.829184,4.5075365e-05,0.452049,0.0031287484,0.0056480453,0.6535476,0.69713885,1.8360045,5.4299517,2.05444,3.528472,18.651186
3836,92.5,26.5,0.5721113,0.014497031,4.8151603,0.17329556,0.3731036,0.1664148,25.2396,4.8849437e-05,0.51377,0.003603805,0.006588259,0.9767219,0.6085369,1.7549983,5.725645,2.1087346,3.4475682,18.751299
3837,93.5,26.5,0.6764783,0.01661776,5.160502,0.2084869,0.43455917,0.16156968,25.888647,4.7638016e-05,0.67188686,0.0045930245,0.008364252,1.4980187,1.1147358,1.8989049,7.049093,2.514429,3.9092793,21.90796
3838,94.5,26.5,1.3034115,0.020049185,5.964198,0.24093507,0.4865093,0.2048412,26.025822,4.7395468e-05,0.8951552,0.0054308353,0.0047070617,2.3301618,0.6888636,2.3301096,8.265115,2.9814801,4.972122,26.450382
3839,95.5,26.5,0.99683034,0.017872848,7.9590664,0.43694425,0.97235143,0.161219,22.21815,5.128898e-05,0.9744566,0.009127617,0.004551927,3.5695062,1.0900998,2.4341505,8.905501,3.1989696,5.1933184,28.21868
3840,96.5,26.5,1.0879129,0.016323064,8.616795,0.41355467,1.2707744,0.16952313,21.565199,5.1969797e-05,1.1015735,0.010995497,0.0068393964,4.4241695,1.1673062,2.4973838,8.886102,3.209504,5.2637563,28.581497
3841,97.5,26.5,1.3003274,0.016898368,10.2469635,0.3332677,1.5027872,0.1650292,20.829718,4.8206508e-05,1.1635143,0.010826199,0.007148024,4.4585776,1.5597814,2.429003,9.435536,3.341254,5.1388507,28.947914
3842,98.5,26.5,1.5535582,0.014463749,13.6124,0.33787334,3.1662848,0.1638501,18.080198,4.0764888e-05,1.1802055,0.011268513,0.0154392,5.214832,1.1768478,2.3846755,8.940293,3.151404,4.906896,28.09682
3843,99.5,26.5,1.4096259,0.014442578,13.189803,0.7285675,3.881151,0.13277452,16.709307,3.7015434e-05,0.8993514,0.008558004,0.015490485,4.082816,0.6229319,2.1516678,7.282231,2.604936,4.212445,24.030941
3844,100.5,26.5,1.149363,0.011670173,13.696192,0.81481993,5.963421,0.1307852,14.519413,3.6146503e-05,0.81553817,0.008519427,0.016908016,3.5857887,0.7960844,2.1836421,7.007046,2.5247326,4.148956,23.749865
3845,101.5,26.5,1.1059272,0.013214683,8.509975,0.5882315,2.9191246,0.18630704,19.281094,5.1470495e-05,0.7170476,0.006493466,0.0079312725,1.9334226,0.72915184,1.8220416,6.191885,2.2341616,3.4642038,19.9382
3846,102.5,26.5,1.1957937,0.01353805,4.1528416,0.31718448,0.84762573,0.23996952,23.138905,6.3888474e-05,0.573728,0.0027363745,0.0026133964,0.48797625,0.6932331,1.484667,4.986226,1.80845,2.8153722,15.991466
3847,103.5,26.5,0.91845185,0.01774627,5.994237,0.50269705,0.9393955,0.22484605,20.936987,6.4367065e-05,0.7533666,0.004284159,0.007044005,0.7826558,2.261372,1.4736726,5.692751,1.9676117,3.0114248,17.903254
3848,104.5,26.5,0.8992041,0.017622896,8.755065,0.67111206,1.1746246,0.21921086,19.178802,6.489629e-05,0.9221595,0.0066532786,0.013371918,1.223654,3.909261,1.876401,7.2164407,2.462851,3.858272,23.26543
3849,105.5,26.5,0.8408484,0.014285207,8.089784,0.6792125,0.98697543,0.21292154,19.157362,6.4603715e-05,0.83743405,0.005566465,0.010062648,1.103892,3.410798,1.8054183,6.8191175,2.3395495,3.7403595,22.187408
3850,106.5,26.5,0.86246085,0.015397725,4.973936,0.4007559,0.5591127,0.21853548,21.294855,6.153254e-05,0.70043814,0.0037550235,0.0027703673,0.69945854,1.9516665,1.611223,5.881582,2.0674932,3.3998022,19.102827
3851,107.5,26.5,0.76376843,0.018681355,4.199997,0.34995645,0.5699834,0.23825175,21.680107,5.5936274e-05,0.6656787,0.0030737882,0.002153347,0.99756557,3.1690955,1.5929605,5.422101,1.9181714,3.2235322,18.284763
3852,108.5,26.5,0.5355147,0.008294957,2.9248095,0.17816298,0.5806186,0.26781037,22.737236,5.0656596e-05,0.7512745,0.004369165,0.0043588793,1.0759358,8.199648,1.565188,4.861243,1.7448236,3.17225,17.627163
3853,109.5,26.5,0.36705148,0.003715551,2.195418,0.107739024,0.5119016,0.3238594,23.766878,4.004082e-05,0.8720075,0.006550206,0.01670462,1.6011381,11.516621,1.6222712,4.0138683,1.4759201,3.1199057,17.21729
3854,110.5,26.5,0.30034664,0.0032609429,1.5836262,0.10757481,0.3833613,0.37310874,24.216066,3.9070484e-05,0.81073284,0.00583118,0.011135588,1.6589296,10.749811,1.7611486,3.3147285,1.2399038,2.9167185,17.351448
3855,111.5,26.5,0.3243326,0.0027051617,2.1850524,0.14293784,0.30709028,0.38574117,24.050114,4.1589927e-05,1.061279,0.00823712,0.05379967,5.2194333,11.368748,3.0444462,3.4109466,1.2441368,4.1382823,29.870274
3856,112.5,26.5,0.42110306,0.0031121026,1.2503954,0.085002266,0.18837784,0.34751844,24.891048,4.1164378e-05,1.0033576,0.007758464,0.008739684,1.509009,6.6080723,1.6199633,2.8448489,1.1258827,3.0535746,15.723713
3857,113.5,26.5,0.480696,0.0035143339,1.3448309,0.087002456,0.16657725,0.37143618,25.655802,3.862996e-05,1.3560011,0.01197212,0.009169426,1.888037,6.436442,1.8978646,3.3686955,1.342634,3.8648033,18.984196
3858,114.5,26.5,0.48982158,0.003089012,1.7510885,0.08907974,0.18650056,0.39014393,25.432007,3.5096295e-05,1.8011876,0.018214375,0.044721656,3.6034918,7.9845166,2.0977817,3.6560302,1.3983914,4.509705,22.457798
3859,115.5,26.5,0.5026956,0.0032896956,2.2908468,0.07694896,0.1963562,0.3814654,28.057142,3.6991798e-05,2.017313,0.021494085,0.1226891,6.5635505,7.603577,2.5893903,3.8907664,1.469135,5.0293036,26.956003
3860,116.5,26.5,1.0718828,0.009085836,1.287145,0.019584179,0.12691595,0.41638422,35.44094,4.264091e-05,0.9626683,0.0053151865,0.01176803,2.1064897,2.8478098,1.8341346,2.7252667,1.1304117,3.4607575,16.780642
3861,117.5,26.5,1.4867637,0.013890216,0.8995975,0.0069164434,0.05930054,0.4073974,37.621033,4.874655e-05,0.46423864,0.0007308927,0.00023375604,0.53299046,0.77590126,1.5164056,1.4255078,0.73498094,2.410413,10.839694
3862,118.5,26.5,1.5114453,0.013683529,0.73937225,0.004190752,0.047425445,0.39160645,38.518345,5.442838e-05,0.33244678,0.000121143006,8.473451e-06,0.18035626,0.33396336,1.4148691,0.9622596,0.59064204,2.0879257,8.942872
3863,119.5,26.5,1.3998212,0.011967186,0.54239935,0.0034517448,0.044545315,0.40562963,38.98111,5.5302422e-05,0.29708895,2.6681602e-05,5.937661e-07,0.11282643,0.24105808,1.3586049,0.7342728,0.5092063,1.906851,8.03448
3864,120.5,26.5,1.240486,0.0118465675,0.35223958,0.0027760852,0.048019223,0.4299962,39.115913,5.4454602e-05,0.27863365,4.384474e-06,3.8275607e-07,0.08612031,0.22287789,1.2917116,0.54594094,0.43978342,1.7231678,7.2256336
3865,121.5,26.5,0.9543005,0.011878142,0.2777557,0.002539212,0.04045198,0.39299473,37.827827,5.7380552e-05,0.2488796,1.1774795e-06,2.2578193e-07,0.06046909,0.1817887,1.1625606,0.38939336,0.36439416,1.4576416,6.153404
3866,122.5,26.5,0.41774482,0.0017127014,0.17384385,0.00355217,0.03161676,0.32881826,31.620426,5.375849e-05,0.21944478,1.6403109e-07,7.595244e-10,0.04446754,0.10192853,1.0458881,0.32043862,0.31602174,1.0975211,5.085771
3867,123.5,26.5,0.4324136,0.0016248955,0.15374538,0.002980558,0.023292612,0.3941283,31.72694,5.163698e-05,0.21849169,1.18979315e-07,2.833782e-10,0.043636456,0.07255225,0.94930595,0.40826157,0.31446674,0.9617151,4.6890426
3868,124.5,26.5,0.5112998,0.0023599167,0.16709396,0.0023420393,0.02133486,0.4126704,34.82402,5.2150892e-05,0.240252,7.0950485e-08,1.0480643e-10,0.05031813,0.062380794,0.86698973,0.42985997,0.30120856,0.94756,4.437288
3869,125.5,26.5,0.9473222,0.005321158,0.1611842,0.0016159306,0.021550305,0.6633795,37.860844,6.0093924e-05,0.30503154,6.543445e-08,3.1233877e-11,0.06308652,0.19966155,1.1818069,0.31443337,0.31450126,1.254216,5.7338386
3870,126.5,26.5,0.901736,0.0046345936,0.14473401,0.001423795,0.020092444,0.6527865,37.832092,6.067347e-05,0.3014473,9.547921e-08,9.881954e-12,0.062054053,0.19849862,1.1892595,0.29536837,0.303888,1.2434257,5.733641
3871,127.5,26.5,0.8601182,0.003757767,0.13652018,0.0013004534,0.018377427,0.6518776,37.60341,5.9239203e-05,0.2986953,1.07721384e-07,3.237996e-12,0.06216338,0.18951455,1.20667,0.28150302,0.29473397,1.2249819,5.731442
3872,128.5,26.5,0.8143614,0.0030595025,0.13121006,0.0012153892,0.01703447,0.6532987,37.394844,5.884647e-05,0.29849586,1.0105266e-07,1.147863e-12,0.060342766,0.17582189,1.2073343,0.2606165,0.28406727,1.1781317,5.6114874
3873,129.5,26.5,0.76969266,0.0026743119,0.12834477,0.0011403799,0.015766842,0.6547635,37.24098,5.7997182e-05,0.29840538,9.098581e-08,8.57743e-13,0.05705526,0.16331482,1.2075086,0.24882793,0.27957782,1.140232,5.514065
3874,130.5,26.5,0.7356603,0.002584692,0.13008393,0.0011554417,0.015340646,0.65918,36.978615,5.8137244e-05,0.29812986,9.105119e-08,6.2108164e-13,0.054954074,0.15533349,1.2143761,0.23778462,0.2761499,1.1159917,5.457033
3875,131.5,26.5,0.7270959,0.0026269369,0.13246915,0.0011723846,0.014396985,0.6647617,36.766598,5.7909936e-05,0.29964802,8.851464e-08,4.5124844e-13,0.053204134,0.15121323,1.2301983,0.22878957,0.27324003,1.101176,5.444936
3876,132.5,26.5,0.71825546,0.0026624217,0.13441117,0.0011101376,0.012966444,0.67389417,36.553715,5.844851e-05,0.30215293,1.03957106e-07,9.405467e-13,0.05250458,0.14905195,1.2301639,0.21550995,0.26576775,1.082979,5.3934655
3877,133.5,26.5,0.68562,0.002643081,0.13082966,0.0009261497,0.010112106,0.68725735,36.390728,5.7891015e-05,0.30325016,1.1579993e-07,1.7609716e-12,0.05198229,0.14208728,1.2132945,0.20392714,0.25406808,1.0526898,5.279597
3878,134.5,26.5,0.61360806,0.002832648,0.12416243,0.0007762467,0.007721984,0.6963955,36.212868,5.7004698e-05,0.30340683,1.225184e-07,1.3104284e-12,0.050724033,0.13209711,1.17942,0.17838152,0.23542665,0.9961368,5.048707
3879,135.5,26.5,0.5635845,0.0024503393,0.111075334,0.00068274344,0.0067526214,0.6995184,36.028915,5.6780103e-05,0.30269077,1.3396507e-07,6.2926877e-13,0.049581517,0.122276224,1.1571475,0.16170447,0.22023697,0.9304734,4.841789
3880,136.5,26.5,0.51090896,0.0023501783,0.10121463,0.0006096689,0.00622683,0.6996745,35.72899,5.551651e-05,0.30190918,1.5528417e-07,4.2409845e-13,0.047717772,0.11564827,1.1351613,0.1407232,0.20266347,0.8497685,4.5985646
3881,137.5,26.5,0.45824033,0.0022315343,0.09491805,0.00056208565,0.005935109,0.7017182,35.311386,5.5037668e-05,0.3021977,1.9258827e-07,2.1302029e-13,0.046316978,0.10947549,1.1098335,0.12359409,0.18409015,0.7743599,4.3692865
3882,138.5,26.5,0.40809745,0.0020006336,0.08768232,0.0005277548,0.005733606,0.70766354,34.86877,5.4750675e-05,0.30299515,2.6074258e-07,6.101539e-14,0.0453344,0.102656096,1.0901145,0.11149507,0.16849534,0.71473235,4.1919265
3883,139.5,26.5,0.36283454,0.0017391423,0.080792636,0.00050026015,0.005568062,0.7128395,34.394943,5.505124e-05,0.30417565,3.8045064e-07,1.870642e-14,0.044960156,0.09702138,1.075645,0.097535186,0.15264924,0.65469176,4.0221133
3884,140.5,26.5,0.3198567,0.0015229685,0.075479314,0.00048382746,0.0054817516,0.71662235,33.873108,5.541461e-05,0.30609617,5.845319e-07,2.5202113e-14,0.04507503,0.092586264,1.0650718,0.08490453,0.13662381,0.59721756,3.864257
3885,141.5,26.5,0.2790378,0.0012912531,0.07162794,0.00047408993,0.0054811933,0.71143043,33.26967,5.6006906e-05,0.3064103,9.235532e-07,7.833889e-14,0.04582216,0.089584656,1.061699,0.074818626,0.12008217,0.5301454,3.698602
3886,142.5,26.5,0.22596963,0.0009367998,0.06757005,0.00046081666,0.0055834497,0.68837684,32.566906,5.6931698e-05,0.30407065,1.4866589e-06,2.816342e-13,0.046688017,0.09217489,1.0642891,0.06444804,0.09869252,0.44961053,3.5237558
3887,143.5,26.5,0.16841115,0.00040134168,0.06364337,0.0004438643,0.0059115198,0.65014756,31.68586,5.911145e-05,0.29576737,2.8981133e-06,1.0116839e-12,0.048960343,0.10652331,1.0827377,0.056912433,0.0709646,0.35345146,3.3675656
3888,0.5,27.5,0.013471974,3.2879372e-05,0.02100682,0.0020137082,0.003450846,0.41852567,18.932896,3.200361e-05,0.20997569,1.0002357e-06,2.6680277e-13,0.026549777,0.084929906,0.8911841,0.028492615,0.049568743,0.10698612,2.5156636
3889,1.5,27.5,0.0123404395,3.256464e-05,0.016453516,0.0019761685,0.0029974964,0.41200027,17.855505,3.0122656e-05,0.20184779,3.9490968e-07,5.1930465e-14,0.02361779,0.07974455,0.85891783,0.028200986,0.05521473,0.10744811,2.4253056
3890,2.5,27.5,0.012551832,3.433998e-05,0.015202252,0.001594451,0.0028232126,0.4189769,18.035667,2.9668292e-05,0.20343862,2.0004062e-07,1.4487413e-14,0.022473676,0.08219442,0.8571269,0.029838186,0.060120277,0.11002882,2.4471483
3891,3.5,27.5,0.013081971,4.074026e-05,0.014960286,0.0012278621,0.0026879157,0.42853397,18.503601,2.9269153e-05,0.20641725,1.149933e-07,4.3690463e-15,0.021822175,0.08658673,0.8486963,0.031145241,0.062000223,0.110627756,2.4453003
3892,4.5,27.5,0.013303528,3.9147028e-05,0.013734571,0.0012529513,0.002510873,0.4207106,18.22432,2.821191e-05,0.20192623,5.7322822e-08,1.2376789e-15,0.020783456,0.08604971,0.82291836,0.031068424,0.062730305,0.10850456,2.379823
3893,5.5,27.5,0.013911235,3.2817396e-05,0.012505711,0.0013721873,0.0023767191,0.417716,17.9531,2.7690452e-05,0.19769819,2.288357e-08,3.2699e-16,0.01982186,0.08674307,0.8179303,0.031436797,0.06526259,0.109305285,2.376581
3894,6.5,27.5,0.014276209,2.7756243e-05,0.011631029,0.0014853212,0.0022861846,0.41013747,17.701197,2.7324206e-05,0.19292746,6.4080337e-09,9.090657e-17,0.018910013,0.085602686,0.8093556,0.031527407,0.067075476,0.10957477,2.360416
3895,7.5,27.5,0.014465931,3.0046886e-05,0.011523019,0.001258066,0.0021896788,0.3978395,17.633972,2.7234213e-05,0.19217141,1.4233629e-09,2.7266419e-17,0.018417357,0.08321442,0.81348336,0.03198575,0.06989174,0.111767836,2.3865583
3896,8.5,27.5,0.014766464,3.2692256e-05,0.011337271,0.001128108,0.0021197277,0.39845154,17.839844,2.7128555e-05,0.19119595,4.3966591e-10,1.0442988e-17,0.018159676,0.0839129,0.80573475,0.032201342,0.06940986,0.111782126,2.3745615
3897,9.5,27.5,0.014873223,3.5957106e-05,0.010963982,0.0011357263,0.0020713077,0.40426916,17.961283,2.7196611e-05,0.18965486,2.3795924e-10,5.125012e-18,0.017544959,0.08304903,0.80209047,0.032279078,0.070277885,0.11228902,2.3673701
3898,10.5,27.5,0.014865438,3.622179e-05,0.010520645,0.0012195926,0.0019785755,0.4025139,17.880371,2.5748837e-05,0.18849848,1.9490305e-10,2.2083716e-18,0.016818576,0.08185475,0.7813239,0.031648487,0.07073515,0.11066499,2.3107274
3899,11.5,27.5,0.015093966,3.713596e-05,0.010284638,0.001213753,0.0019260076,0.39970517,17.920506,2.520722e-05,0.18826936,1.7226687e-10,7.586556e-19,0.016354972,0.082710825,0.78319836,0.03214652,0.07223327,0.11198105,2.3261425
3900,12.5,27.5,0.015429828,3.5845984e-05,0.010017032,0.0011638319,0.0018894778,0.3940242,17.921045,2.486477e-05,0.18671568,1.5153807e-10,4.8557746e-19,0.01589924,0.083762884,0.78053826,0.032762405,0.07307047,0.112207085,2.3301468
3901,13.5,27.5,0.015617697,3.471071e-05,0.009924552,0.0010899917,0.0018575811,0.3856501,17.955723,2.4410536e-05,0.18487167,1.3839069e-10,1.1671454e-18,0.015559136,0.085938856,0.77027065,0.0332584,0.07181061,0.11091873,2.308836
3902,14.5,27.5,0.015411704,3.432825e-05,0.00962827,0.0010091042,0.0017766678,0.3743061,17.804811,2.430026e-05,0.18183999,1.0176327e-10,1.2436545e-18,0.014998253,0.08294033,0.7723048,0.033375647,0.07345215,0.11143051,2.314571
3903,15.5,27.5,0.015456106,3.2855416e-05,0.009395881,0.00096465956,0.0017389006,0.37923,17.862637,2.4535007e-05,0.18230864,6.993844e-11,9.990049e-19,0.0148616,0.08277117,0.7799168,0.033980787,0.07458733,0.11288937,2.341473
3904,16.5,27.5,0.01563532,3.2301305e-05,0.009407772,0.0008621977,0.0016887625,0.3851907,18.076305,2.4426061e-05,0.18350819,4.7463065e-11,1.647027e-18,0.014746943,0.08461714,0.78207034,0.03456244,0.074623466,0.11340355,2.351835
3905,17.5,27.5,0.015567541,3.1919313e-05,0.009349079,0.0007331464,0.001648871,0.38761783,18.238005,2.4592295e-05,0.18503484,3.1480672e-11,1.2000771e-18,0.014617158,0.085333265,0.78459144,0.035119593,0.07440482,0.11384545,2.3625538
3906,18.5,27.5,0.014943903,2.8761742e-05,0.008881707,0.0007519642,0.0015826724,0.37395397,17.708937,2.4054458e-05,0.17986804,1.9526682e-11,7.3070974e-19,0.013949922,0.08159614,0.75715894,0.03332386,0.07224706,0.109574266,2.2688682
3907,19.5,27.5,0.014782056,2.7259224e-05,0.0086040255,0.0007380863,0.0015295419,0.36621407,17.32686,2.375193e-05,0.17777377,1.0947941e-11,8.038571e-19,0.013383963,0.07860065,0.75729245,0.03290821,0.07402985,0.10947893,2.2669933
3908,20.5,27.5,0.0150780305,2.586651e-05,0.008422746,0.00072369626,0.0014996971,0.3688747,17.271576,2.3802319e-05,0.17693155,5.662538e-12,1.3294051e-18,0.012954369,0.078046754,0.76295453,0.032902326,0.075684376,0.11016456,2.2802675
3909,21.5,27.5,0.015367827,2.363058e-05,0.008137523,0.00073724886,0.0014745949,0.37019998,17.09716,2.345764e-05,0.1756703,3.1793047e-12,1.0215451e-18,0.012649755,0.077715345,0.7609275,0.032822233,0.07510331,0.11002686,2.275614
3910,22.5,27.5,0.01592108,2.1245964e-05,0.008017393,0.00076002977,0.0014641335,0.36557811,16.907227,2.3438577e-05,0.17497878,1.9936993e-12,6.5111274e-19,0.012254169,0.07699932,0.7515744,0.032517273,0.07462961,0.10919629,2.2546911
3911,23.5,27.5,0.017149746,2.053518e-05,0.008003537,0.0007753075,0.0014715972,0.36809558,16.982338,2.3680168e-05,0.17598924,1.3560494e-12,1.0410094e-18,0.011742829,0.07679394,0.74016345,0.03221287,0.074373506,0.10841967,2.2305183
3912,24.5,27.5,0.018666118,1.9119076e-05,0.007897274,0.0008170261,0.0014776308,0.370386,17.04176,2.3958635e-05,0.17567404,9.731355e-13,1.2093491e-18,0.011370768,0.07751479,0.72875017,0.032176632,0.07342243,0.1074992,2.208703
3913,25.5,27.5,0.020397887,1.737928e-05,0.0076228133,0.00085828704,0.0014819968,0.38151482,17.113413,2.466055e-05,0.17450285,7.966838e-13,1.4932324e-18,0.010873579,0.079233855,0.7197794,0.032134652,0.07279618,0.10696018,2.1922991
3914,26.5,27.5,0.021490023,1.7858674e-05,0.007669902,0.00079552754,0.0014641117,0.3876687,17.255978,2.4480261e-05,0.17552987,1.3158101e-12,3.1175972e-18,0.01039574,0.082029335,0.7040272,0.031815317,0.071497396,0.105642244,2.1582017
3915,27.5,27.5,0.023062864,2.0253588e-05,0.007783975,0.00078523054,0.0014696897,0.4028308,17.59947,2.4607658e-05,0.179647,4.694346e-12,7.202184e-18,0.0099504385,0.085965976,0.695866,0.031714324,0.07128167,0.10613396,2.1490388
3916,28.5,27.5,0.025382979,2.2938495e-05,0.008218161,0.0007745551,0.0015188742,0.42097062,18.080654,2.5062938e-05,0.18568906,2.9079955e-11,5.21352e-17,0.009548958,0.09041462,0.68826014,0.031899367,0.071987085,0.10663293,2.1449335
3917,29.5,27.5,0.02698986,2.4790643e-05,0.009195274,0.00062009634,0.0016016043,0.429216,18.452843,2.5742638e-05,0.19133176,1.1567224e-10,4.2841108e-16,0.008956091,0.09408933,0.68406504,0.032172702,0.073247865,0.107699126,2.1546566
3918,30.5,27.5,0.028641433,2.456951e-05,0.009836814,0.0005332709,0.001674237,0.43347752,18.631586,2.6161619e-05,0.1945385,1.718631e-10,8.944631e-16,0.008314391,0.09695321,0.677181,0.03212331,0.07361723,0.10840135,2.1513698
3919,31.5,27.5,0.030770767,2.5101685e-05,0.010745473,0.00052953104,0.0018656943,0.43872705,19.104372,2.8070113e-05,0.2016704,1.5955229e-10,1.8877796e-15,0.007841425,0.09919166,0.67121166,0.03229285,0.07397724,0.109929286,2.1582868
3920,32.5,27.5,0.03382264,3.6574595e-05,0.012584284,0.00057925936,0.0021579433,0.4483795,19.985418,3.0413577e-05,0.21239465,1.827782e-10,1.22967695e-14,0.007600763,0.10178476,0.6612784,0.03218931,0.07397604,0.11113755,2.1539896
3921,33.5,27.5,0.035522778,4.9561753e-05,0.014175748,0.0006684747,0.0024042178,0.44465184,20.443699,3.216492e-05,0.21689035,7.435106e-10,1.3854038e-13,0.0072850888,0.101210624,0.64597297,0.031473596,0.073067054,0.11083003,2.1219356
3922,34.5,27.5,0.035382695,5.527484e-05,0.015037449,0.0007553934,0.0024887535,0.44620737,20.746101,3.3209322e-05,0.22140639,1.1518744e-09,2.7535724e-13,0.0069915154,0.099960454,0.61926043,0.030185748,0.07039431,0.10806357,2.0433972
3923,35.5,27.5,0.033922397,5.341777e-05,0.014514326,0.00090887764,0.0024337808,0.44617522,20.8399,3.435329e-05,0.22281362,9.579189e-10,5.6334906e-13,0.0067384136,0.09780144,0.60592496,0.029668048,0.06914083,0.10763392,2.0023148
3924,36.5,27.5,0.03370446,5.7643607e-05,0.01368338,0.0008714524,0.002274677,0.48727363,21.25979,3.4642315e-05,0.22426963,7.967321e-10,1.5597636e-13,0.006421599,0.09694215,0.5956089,0.028178912,0.068366386,0.10644158,1.9500685
3925,37.5,27.5,0.03062766,5.0164672e-05,0.012171737,0.0007938764,0.0020775073,0.48015812,20.56295,3.352933e-05,0.21641831,1.225853e-09,3.330758e-14,0.0059149186,0.091559954,0.5637067,0.026158307,0.06530819,0.10079922,1.832725
3926,38.5,27.5,0.0269691,4.013697e-05,0.010712577,0.0007904905,0.001928535,0.44959438,19.852467,3.3113833e-05,0.20780192,2.0085087e-09,1.1548989e-13,0.0055154795,0.08442751,0.5403871,0.024151728,0.06330559,0.097424805,1.7420794
3927,39.5,27.5,0.021962078,3.073707e-05,0.009103602,0.00083291123,0.0018125668,0.3943318,19.119547,3.3095264e-05,0.19606617,3.156369e-09,4.288989e-13,0.0051439917,0.07012152,0.526475,0.022207372,0.06296894,0.0956575,1.6794382
