FID,X,Y,HNO3,N2O5,NO2,HONO,NO,H2O2,O3,OH,FORM,ISOP,TERP,SO2,NH3,PM25_SO4,PM25_NO3,PM25_NH4,PM25_OC,PM25_TOT
20,20.5,0.5,0.03417729,1.4249437e-05,0.018002722,0.000115861185,0.001980036,0.8446087,26.601156,6.707204e-05,0.2862605,7.136464e-07,1.2517694e-13,0.022026323,0.13084556,0.8870596,0.034778222,0.06532331,0.11217074,2.6101847
21,21.5,0.5,0.03421572,1.4124202e-05,0.017107997,0.000108480584,0.0018851997,0.83850336,26.48281,6.604563e-05,0.2828842,6.46381e-07,1.1009198e-13,0.02124504,0.13290422,0.88280904,0.034993313,0.06599971,0.11235026,2.607127
22,22.5,0.5,0.03422137,1.3377592e-05,0.015757984,9.721221e-05,0.0017372033,0.83292514,26.15422,6.433343e-05,0.27742705,5.598865e-07,9.532456e-14,0.019576648,0.13520925,0.8735295,0.035052862,0.06776361,0.11298224,2.592873
23,23.5,0.5,0.034258556,1.2300511e-05,0.014361144,8.6841326e-05,0.001587501,0.8208433,25.765017,6.262519e-05,0.26954967,4.929086e-07,8.461718e-14,0.017768357,0.13549331,0.8630265,0.035143435,0.07029851,0.11358066,2.575757
24,24.5,0.5,0.034177624,1.12323105e-05,0.012967283,7.8223675e-05,0.0014500053,0.805345,25.360758,6.0544648e-05,0.26067203,4.396893e-07,7.601563e-14,0.016201798,0.13425556,0.853035,0.035152916,0.072719336,0.113957085,2.556486
25,25.5,0.5,0.033880025,1.0448209e-05,0.011947227,7.236373e-05,0.0013599367,0.7932218,25.0386,5.8771016e-05,0.25432038,3.9756458e-07,7.0461615e-14,0.015291859,0.13284469,0.8451071,0.035105336,0.073588766,0.11389299,2.5385282
26,26.5,0.5,0.03339969,9.377292e-06,0.0108676255,6.5749286e-05,0.0012669547,0.7875189,24.762045,5.756466e-05,0.24968813,3.4822912e-07,6.3204555e-14,0.01444974,0.1315809,0.8369964,0.03488669,0.0739669,0.11378908,2.5179558
27,27.5,0.5,0.03332609,8.508597e-06,0.009897777,5.880966e-05,0.001183165,0.7809678,24.521229,5.6498215e-05,0.24544008,3.0778722e-07,5.8808285e-14,0.013445155,0.13088936,0.8261857,0.034526818,0.07536717,0.114185885,2.4948
28,28.5,0.5,0.03349803,8.06125e-06,0.009020743,5.2180985e-05,0.0010990743,0.7730522,24.344114,5.5754557e-05,0.24161789,2.641974e-07,5.7584376e-14,0.012417932,0.13063397,0.8158321,0.034148425,0.07728086,0.114641055,2.4731019
29,29.5,0.5,0.033831857,7.97873e-06,0.008192176,4.6436297e-05,0.0010064753,0.76928276,24.34427,5.5386277e-05,0.23866323,2.135383e-07,4.745892e-14,0.011506502,0.13057601,0.80900973,0.03409479,0.07864846,0.11501293,2.4606647
30,30.5,0.5,0.034259766,7.998653e-06,0.0074593313,4.2425763e-05,0.00093568314,0.76500666,24.338057,5.5161345e-05,0.23584019,1.5951194e-07,3.6582018e-14,0.010764457,0.130505,0.80282474,0.03418903,0.079694286,0.11544232,2.4501305
31,31.5,0.5,0.03453868,8.124603e-06,0.0069017257,4.0039413e-05,0.00091197813,0.7585194,24.314922,5.5124663e-05,0.2325361,1.1459045e-07,2.8226455e-14,0.010138429,0.13028787,0.7963207,0.034244277,0.08049038,0.11569916,2.4370823
32,32.5,0.5,0.03450424,8.450924e-06,0.006627853,3.9176408e-05,0.0009135854,0.7469838,24.341019,5.5235174e-05,0.22922274,9.026673e-08,2.2739452e-14,0.009845053,0.12928073,0.791114,0.034171265,0.08061304,0.11571276,2.425261
33,33.5,0.5,0.03363728,8.8987335e-06,0.0065770866,3.8979975e-05,0.00091829605,0.72759384,24.222828,5.524529e-05,0.224747,7.658257e-08,2.0534157e-14,0.009647215,0.12575878,0.78584146,0.033961467,0.08033797,0.1152791,2.4099894
34,34.5,0.5,0.032612294,9.232724e-06,0.0065272325,3.8539125e-05,0.0009191623,0.7121282,24.123228,5.5358712e-05,0.22091503,5.8926307e-08,1.5760168e-14,0.009455904,0.12324863,0.7818387,0.033685092,0.08008753,0.114915416,2.3966665
35,35.5,0.5,0.031671077,9.027369e-06,0.006402212,3.7701142e-05,0.000914447,0.7012202,23.98153,5.5361823e-05,0.2181003,4.2700947e-08,1.183946e-14,0.009222516,0.121453,0.7773626,0.033356808,0.079831176,0.114540204,2.3821955
36,36.5,0.5,0.030609703,8.147449e-06,0.0061329775,3.602543e-05,0.00090019655,0.69321644,23.727179,5.5251898e-05,0.21605365,2.9344587e-08,9.3383265e-15,0.008944653,0.120160855,0.7711023,0.032886658,0.079697676,0.11402918,2.3616102
37,37.5,0.5,0.02932007,7.045964e-06,0.005771703,3.2660082e-05,0.0008593314,0.6843755,23.388067,5.4874607e-05,0.21391739,1.5780257e-08,6.0102506e-15,0.008641469,0.11880771,0.7632912,0.03223735,0.07935523,0.11336528,2.3350294
38,38.5,0.5,0.02788129,6.0238463e-06,0.005411103,2.8893075e-05,0.0008002579,0.67688584,23.060034,5.42591e-05,0.2123688,5.779318e-09,2.4765067e-15,0.0084255915,0.11780393,0.7565526,0.031548347,0.07897618,0.112933315,2.3099926
39,39.5,0.5,0.026657768,5.3092385e-06,0.0051509226,2.6532376e-05,0.0007515526,0.6765953,22.787886,5.3655538e-05,0.21204391,8.4108853e-10,3.9622838e-16,0.008504424,0.118398674,0.7536461,0.03111381,0.07843322,0.11281078,2.294225
40,40.5,0.5,0.026256517,5.147861e-06,0.0052460963,2.7062006e-05,0.00076713215,0.6901379,22.754402,5.3567615e-05,0.21549857,2.7289238e-10,7.735131e-17,0.008963359,0.12211691,0.75844234,0.03114607,0.078232735,0.1138196,2.3016512
41,41.5,0.5,0.026094323,5.5182054e-06,0.005549063,2.865744e-05,0.00080301124,0.7077705,22.976053,5.387949e-05,0.22013111,3.0282377e-10,7.804144e-17,0.009524459,0.12663755,0.7681473,0.03144283,0.078123055,0.11554149,2.32596
42,42.5,0.5,0.025423577,6.355454e-06,0.0059078946,2.9739604e-05,0.00080852484,0.7214283,23.162199,5.375133e-05,0.22445329,6.0057154e-10,8.012893e-17,0.010120197,0.1297597,0.776166,0.031335678,0.07757707,0.1169474,2.3410037
43,43.5,0.5,0.024863342,7.936735e-06,0.0063687796,3.0320469e-05,0.00077585696,0.7410354,23.298622,5.3040483e-05,0.22956556,1.2087996e-09,9.625146e-17,0.011082618,0.13096458,0.7865082,0.031202534,0.07671615,0.11802076,2.354064
44,44.5,0.5,0.024193,8.419247e-06,0.0064055733,3.1142004e-05,0.00074267347,0.74369836,23.030365,5.1926996e-05,0.23271874,1.3217212e-09,9.926745e-17,0.011579291,0.13078557,0.7893029,0.030878542,0.075609416,0.11831951,2.3483796
45,45.5,0.5,0.023965346,6.6881616e-06,0.005769874,3.2734155e-05,0.00074569805,0.7344081,22.58533,5.0822175e-05,0.23202267,3.9033765e-10,4.6200052e-17,0.01121483,0.13017716,0.7538916,0.029961107,0.07192344,0.11224385,2.2399163
46,46.5,0.5,0.015835203,2.9711557e-06,0.0057574767,0.00027670528,0.0013029148,0.4605163,18.301964,4.721761e-05,0.21522948,2.7708573e-09,3.084014e-15,0.011193082,0.092851795,0.7290055,0.027398672,0.06836294,0.10413562,2.1404905
47,47.5,0.5,0.015381503,1.7797482e-06,0.0065322127,0.0005413081,0.0017357229,0.40888298,15.967199,4.3456555e-05,0.20715973,1.2855991e-08,1.245813e-14,0.011120628,0.08478518,0.7202853,0.02405835,0.06881412,0.1018832,2.0811734
48,48.5,0.5,0.02054016,4.910478e-06,0.009556793,0.0005543836,0.002046959,0.53978837,17.731836,4.0504263e-05,0.24283642,5.149898e-08,3.5978436e-14,0.013337405,0.11655491,0.7468842,0.027562466,0.06671182,0.10609273,2.1891093
49,49.5,0.5,0.021777395,7.759839e-06,0.012046831,0.0010154805,0.0021930998,0.57330066,18.408928,4.032984e-05,0.26294374,1.6937909e-07,6.659929e-14,0.015637716,0.12813002,0.77345943,0.029473212,0.06442016,0.10802886,2.2702346
50,50.5,0.5,0.022289377,1.539363e-05,0.014658994,0.0014376992,0.002342746,0.6328994,19.742413,4.1356234e-05,0.28878024,2.4905108e-07,7.338559e-14,0.019386308,0.13524333,0.8553405,0.03304752,0.066531554,0.11584081,2.5118637
51,51.5,0.5,0.018189015,1.0018858e-05,0.014052811,0.0024037967,0.002445311,0.52314675,18.658886,4.493639e-05,0.26916024,3.8369865e-07,8.4250423e-14,0.020653699,0.11153364,0.83316123,0.028361553,0.05968828,0.10598453,2.3868635
52,52.5,0.5,0.020773748,1.4107885e-05,0.01773783,0.0019921758,0.002454967,0.61331135,20.316133,4.51024e-05,0.29282093,6.867643e-07,1.2219506e-13,0.02570298,0.13124768,0.85878015,0.030735303,0.054020703,0.10360316,2.46984
53,53.5,0.5,0.019129572,1.1862789e-05,0.017958885,0.001989448,0.0025695655,0.5829822,19.752949,4.5532113e-05,0.28174162,7.7010765e-07,1.3774398e-13,0.027378736,0.1295544,0.903696,0.031231528,0.0521786,0.10629837,2.5838995
54,54.5,0.5,0.015030987,9.252957e-06,0.015308462,0.0021442522,0.0028139888,0.4623445,18.478025,5.017919e-05,0.2621376,5.056393e-07,8.9244835e-14,0.025376258,0.10153966,0.8250443,0.025466096,0.048731476,0.09612191,2.290623
55,55.5,0.5,0.015984459,1.3159437e-05,0.018505285,0.0025757335,0.0032085555,0.4963149,20.116331,5.1627572e-05,0.2893397,6.4054234e-07,1.1526942e-13,0.02977809,0.109345555,0.8279728,0.026644696,0.041516803,0.09361315,2.3025146
56,56.5,0.5,0.016677719,2.3139715e-05,0.023238553,0.0025957231,0.003936736,0.52294695,21.570171,5.5547593e-05,0.30581972,8.491066e-07,1.6197516e-13,0.03436822,0.11889385,0.91148823,0.0299391,0.036446307,0.10027419,2.53827
57,57.5,0.5,0.01858557,2.8307482e-05,0.029500019,0.0025094883,0.0046426826,0.576761,23.79732,6.3056585e-05,0.3185783,1.3209309e-06,2.495396e-13,0.038662795,0.13634734,0.9335088,0.03056968,0.031369176,0.1000645,2.611835
58,58.5,0.5,0.018961217,2.651519e-05,0.03670042,0.0033530274,0.0051812753,0.5454407,24.52437,6.489808e-05,0.31071314,2.2965353e-06,4.339028e-13,0.04360381,0.13121252,1.0357099,0.03192636,0.022613984,0.10347421,2.8905053
59,59.5,0.5,0.017636178,2.3237388e-05,0.03625419,0.004396353,0.0051505906,0.49912542,23.689272,6.365202e-05,0.30337593,2.3017146e-06,4.2326383e-13,0.044491168,0.12054822,0.97591823,0.030049419,0.019115215,0.096405655,2.6959717
60,60.5,0.5,0.016724318,2.2203047e-05,0.032593228,0.0045542377,0.0049224305,0.49999738,22.924164,6.285406e-05,0.30573648,1.7501197e-06,3.391243e-13,0.04199052,0.115020126,0.98602533,0.026675731,0.023777924,0.10039813,2.6862688
61,61.5,0.5,0.017887687,2.4120505e-05,0.033009093,0.004598411,0.004777801,0.54281676,23.370186,6.439615e-05,0.31400228,1.6406935e-06,3.286618e-13,0.042855065,0.12657504,1.002284,0.027478188,0.026035242,0.102182545,2.7392275
62,62.5,0.5,0.017300764,2.3350709e-05,0.032020923,0.004530494,0.0044898866,0.53844786,23.22531,6.1418985e-05,0.3197765,1.4563236e-06,3.0597354e-13,0.043548387,0.12705904,1.0033045,0.028361294,0.026754575,0.10233741,2.7548425
63,63.5,0.5,0.018742861,3.9133396e-05,0.04104908,0.0028485954,0.004936831,0.5764128,25.27236,6.403385e-05,0.34372163,1.8617028e-06,3.196852e-13,0.05196115,0.1383044,1.0569097,0.031382255,0.020333095,0.101747535,2.9264112
64,64.5,0.5,0.02134719,4.3638538e-05,0.048068784,0.0022057698,0.0054583782,0.65916383,26.700426,6.927065e-05,0.34838107,2.6191638e-06,3.883717e-13,0.055278774,0.140094,1.1419301,0.033834334,0.017117282,0.10881949,3.1607833
65,65.5,0.5,0.018556673,2.7779502e-05,0.041903805,0.004334153,0.005507096,0.55444163,24.920849,7.184542e-05,0.31581122,2.789747e-06,4.1906745e-13,0.048393473,0.11603649,1.0699502,0.029956844,0.017150968,0.10281956,2.9184778
66,66.5,0.5,0.018404393,3.0819225e-05,0.04198073,0.003805834,0.0053749243,0.569054,25.193539,7.187884e-05,0.32378998,2.6882915e-06,4.1372965e-13,0.048931487,0.11080556,1.0770766,0.030074941,0.018973647,0.10649254,2.932712
67,67.5,0.5,0.020443328,4.1604457e-05,0.044243194,0.0026701293,0.005260337,0.67528486,26.027637,6.938686e-05,0.34948903,2.3061411e-06,3.676905e-13,0.0522925,0.1230094,1.0521215,0.030311529,0.019789575,0.11035327,2.8741438
68,68.5,0.5,0.02052865,4.1140178e-05,0.040087182,0.0028057327,0.0049097105,0.6861673,25.43232,6.657979e-05,0.3505555,1.7095166e-06,3.1900033e-13,0.049507633,0.13335548,1.0737888,0.02950825,0.02723968,0.12895806,2.955331
69,69.5,0.5,0.021655135,3.382973e-05,0.033138026,0.002817733,0.0045428663,0.6855482,23.848705,6.227594e-05,0.34516346,1.1325628e-06,2.68348e-13,0.043068666,0.12941942,1.0275699,0.02785973,0.04715242,0.16175501,2.8691382
70,70.5,0.5,0.026912829,5.0353425e-05,0.030259997,0.0016354871,0.004158182,0.7075942,23.121254,5.661586e-05,0.34634557,7.110837e-07,1.818553e-13,0.038010795,0.13107768,0.97494763,0.028920809,0.07033639,0.20945881,2.8198018
71,71.5,0.5,0.032632116,6.5451444e-05,0.029209794,0.0016784228,0.0041160337,0.6781703,22.188759,5.519239e-05,0.33193982,5.762367e-07,1.4750938e-13,0.03484154,0.12501594,0.96466964,0.030050803,0.086370714,0.25171328,2.8603349
72,72.5,0.5,0.03781509,8.58257e-05,0.030160833,0.0017641037,0.004131458,0.65646994,22.063118,5.5658078e-05,0.3242661,5.611998e-07,1.3810047e-13,0.034233153,0.11822989,0.95663387,0.031118674,0.09771166,0.28754276,2.8950286
73,73.5,0.5,0.042806357,0.00010487021,0.03260904,0.0018464916,0.004111012,0.63436735,22.300222,5.497912e-05,0.31597555,6.916826e-07,1.4695084e-13,0.035430446,0.11427266,0.9678985,0.032157224,0.10784566,0.32943818,2.9874353
74,74.5,0.5,0.047141485,0.000117694886,0.03451607,0.0017790064,0.0040241578,0.58512497,22.02235,5.3863077e-05,0.2960226,7.9847297e-07,1.595195e-13,0.035604145,0.10683211,0.9692589,0.03194038,0.11837224,0.37574196,3.046694
75,75.5,0.5,0.05136098,0.00012315325,0.034996986,0.0013096809,0.00405357,0.54377943,22.608568,5.587591e-05,0.29360527,5.493732e-07,1.1859592e-13,0.034623995,0.1005433,0.9531949,0.032377254,0.13042188,0.4148989,3.0599189
76,76.5,0.5,0.057858627,0.00012608737,0.033411004,0.001873936,0.0043594106,0.47494498,22.147655,5.647588e-05,0.26972085,3.1991428e-07,8.175169e-14,0.03245621,0.08135171,0.93564147,0.03044993,0.13565561,0.44078195,3.016089
77,77.5,0.5,0.07074054,0.0001596597,0.0372184,0.001327988,0.005035818,0.47222078,23.522228,5.994594e-05,0.2704839,2.849363e-07,7.306061e-14,0.035139706,0.07498577,0.945236,0.030431356,0.13529383,0.4554966,3.0227678
78,78.5,0.5,0.07888032,0.00015211913,0.038988084,0.00154056,0.0056915423,0.42321676,23.403456,6.346379e-05,0.2485441,3.863721e-07,8.674471e-14,0.035728507,0.06718697,0.9490196,0.032551795,0.12818183,0.44737285,2.9859226
79,79.5,0.5,0.09523176,0.00020797008,0.045023043,0.0013542371,0.0063681635,0.44437587,25.12379,6.969894e-05,0.2698666,6.9812916e-07,9.504798e-14,0.042374562,0.060529873,0.993448,0.044057004,0.12894684,0.47447065,3.122295
80,80.5,0.5,0.10597862,0.00027858815,0.0518029,0.0015206636,0.0066633024,0.4797819,26.005962,7.146054e-05,0.29150072,1.1626232e-06,1.1129301e-13,0.049380276,0.05160996,1.0201954,0.05578971,0.12996316,0.49421483,3.1654143
81,81.5,0.5,0.12470988,0.00048130998,0.06386402,0.0018213439,0.0065502194,0.5205051,27.128012,7.085912e-05,0.30987236,1.6585947e-06,3.7897636e-13,0.059309132,0.060844157,1.0991294,0.06466797,0.13569048,0.5586893,3.4605317
82,82.5,0.5,0.22343424,0.0017998277,0.100226395,0.0011462858,0.0076584113,0.6355599,29.740316,7.2468814e-05,0.35068694,2.4931883e-06,4.51378e-12,0.07352904,0.109945744,1.2020056,0.08432351,0.1471292,0.6439801,3.9285831
83,83.5,0.5,0.3414426,0.0029920216,0.14610119,0.00093812944,0.011432401,0.72819746,31.692377,7.895253e-05,0.36923817,2.9916994e-06,1.1418887e-10,0.08347681,0.1697466,1.2266871,0.086906135,0.14584187,0.6834421,4.137249
84,84.5,0.5,0.3699217,0.0041730935,0.18823278,0.0013691097,0.018056005,0.7305724,31.366673,8.0993945e-05,0.3684932,2.89555e-06,2.081164e-09,0.077368416,0.18211013,1.2001094,0.08044111,0.13950197,0.6595401,4.0569735
85,85.5,0.5,0.40713695,0.0058350754,0.24311471,0.0019917917,0.02961938,0.7418368,31.146538,8.151441e-05,0.36805072,2.8361753e-06,2.5255309e-08,0.074275136,0.19630955,1.1648308,0.08662919,0.13637593,0.6264629,3.9605882
86,86.5,0.5,0.46759814,0.0061837514,0.30161214,0.0028107231,0.038214304,0.76021737,31.140425,8.3124614e-05,0.3700922,2.8178297e-06,9.232066e-08,0.077718064,0.20682351,1.1361065,0.11045187,0.15040891,0.6356554,3.973734
87,87.5,0.5,0.5134066,0.006832849,0.3450667,0.003645548,0.03955579,0.794546,31.293161,8.36931e-05,0.37055096,2.6458877e-06,1.2037259e-07,0.08120166,0.20590034,1.1023765,0.105553836,0.15521933,0.65775484,3.9682112
88,88.5,0.5,0.5081811,0.0058423863,0.28095236,0.0030138502,0.021562448,0.8401245,32.003002,8.393261e-05,0.36920956,1.9557995e-06,4.403047e-08,0.073061876,0.16566658,1.0921892,0.0754582,0.16070409,0.67342556,3.9504242
89,89.5,0.5,0.53452486,0.0050565647,0.20576778,0.0020801816,0.01295745,0.878524,32.84566,8.265428e-05,0.36525014,1.425604e-06,5.3366495e-08,0.064435005,0.13691147,1.0992699,0.07164105,0.17759551,0.7037042,4.021388
90,90.5,0.5,0.621406,0.005571806,0.2193609,0.0017781019,0.010935985,0.8902005,33.504734,7.88571e-05,0.36251542,1.8430993e-06,3.040478e-07,0.06489115,0.14452446,1.1273644,0.08368093,0.20241632,0.7992195,4.2886767
91,91.5,0.5,0.717189,0.005521255,0.23199096,0.00169428,0.010666837,0.8925167,34.108307,7.80893e-05,0.3594971,2.0057896e-06,5.5051805e-07,0.06270652,0.1464478,1.1526852,0.10064891,0.22446087,0.88565826,4.543774
92,92.5,0.5,0.8193425,0.0055193235,0.23249258,0.0016369526,0.013192927,0.88441795,34.52931,7.857351e-05,0.3545314,1.5026782e-06,4.471723e-07,0.055972252,0.13317913,1.1782407,0.12174471,0.24401395,0.9513379,4.7604566
93,93.5,0.5,0.9018448,0.0057469383,0.23536064,0.0017340207,0.016983373,0.8714806,34.728153,7.987782e-05,0.3522249,8.288717e-07,1.766955e-07,0.05130563,0.114697404,1.1871747,0.1310823,0.25244948,0.97870934,4.8483515
94,94.5,0.5,0.94351804,0.006125867,0.2563304,0.0019945798,0.023175718,0.8591831,34.705368,8.051688e-05,0.35079616,5.8416316e-07,8.557773e-08,0.04918494,0.105446815,1.1797185,0.12945159,0.24998458,0.9748778,4.8234763
95,95.5,0.5,0.9417435,0.0063772434,0.28817394,0.0022529315,0.029304547,0.8528599,34.612186,8.004684e-05,0.34831697,3.9643933e-07,6.08169e-08,0.047414783,0.103847355,1.1634218,0.117375694,0.24041407,0.9490661,4.7264934
96,96.5,0.5,0.8668083,0.0054084295,0.2780773,0.002087885,0.031416357,0.86030316,34.64377,7.6773315e-05,0.34377587,3.4027627e-07,7.01361e-08,0.041636765,0.09985903,1.1470021,0.10109836,0.23053542,0.9146943,4.5959277
97,97.5,0.5,0.7577441,0.0038119054,0.21367142,0.0017034952,0.027585957,0.87278265,34.837727,7.5518554e-05,0.3395943,3.025221e-07,4.5752135e-08,0.035902698,0.09552429,1.1246852,0.08715225,0.2201756,0.8805487,4.458074
98,98.5,0.5,0.66832715,0.0025976624,0.14244856,0.0012731922,0.015054662,0.88277394,35.03223,7.629999e-05,0.33672005,2.5511076e-07,1.8209688e-08,0.031026771,0.09082363,1.1009911,0.080317855,0.2107541,0.84377044,4.3174605
99,99.5,0.5,0.60325545,0.0019805452,0.097184,0.0006475551,0.006129397,0.88627744,35.153934,7.678256e-05,0.33309013,2.0810435e-07,9.3431725e-09,0.028794132,0.085167676,1.0847088,0.07811451,0.20499365,0.81927586,4.230146
100,100.5,0.5,0.5726115,0.0015909099,0.081557445,0.00047868383,0.00492543,0.8882605,35.169308,7.6094235e-05,0.33000928,1.6901885e-07,6.33275e-09,0.028208744,0.08190462,1.0768946,0.078350864,0.20132679,0.8034495,4.181406
101,101.5,0.5,0.56307113,0.0011588264,0.062390126,0.00042923077,0.0046706,0.8836079,35.16257,7.6630015e-05,0.32887968,1.3524733e-07,2.64524e-10,0.027719919,0.079861075,1.0670203,0.07816224,0.19617115,0.78184193,4.1134644
102,102.5,0.5,0.5636226,0.000894598,0.055725913,0.00038465473,0.004687959,0.8756378,35.11227,7.7214536e-05,0.32817325,1.05294234e-07,4.1879317e-12,0.02691341,0.07749763,1.0518374,0.07771248,0.19032028,0.7498262,4.018498
103,103.5,0.5,0.5648602,0.0007643309,0.05186991,0.00033681473,0.0045531546,0.8644469,34.999577,7.754262e-05,0.32524136,7.2893855e-08,3.4710703e-13,0.025564564,0.07395428,1.0362216,0.076785214,0.18445894,0.71510994,3.9154823
104,104.5,0.5,0.55388534,0.00069278444,0.048934095,0.00030190314,0.004310678,0.8522333,34.814457,7.738546e-05,0.31950265,5.132008e-08,4.6006706e-14,0.023480399,0.070783846,1.0217848,0.0745867,0.17920616,0.6830143,3.8161085
105,105.5,0.5,0.5310815,0.0006244763,0.04641552,0.00028485432,0.004197377,0.8445707,34.581177,7.708954e-05,0.31389463,4.273383e-08,1.4248441e-14,0.021495754,0.0677932,1.0068755,0.071086414,0.17381684,0.65259767,3.7187285
106,106.5,0.5,0.50003487,0.00057022856,0.04447657,0.0002743546,0.004213258,0.8392525,34.311737,7.710668e-05,0.3094614,2.838304e-08,7.700922e-15,0.019743612,0.06431428,0.9930883,0.0678018,0.16780923,0.6257609,3.6331282
